delayPlantCaseID,delayAileronTau_s,sensorDelay_s,delayDiskMargin,delayPhaseMargin_deg,delayGainMargin_dB,delayCriticalFrequency_radps
76,0.035,0,1.61813975428805,77.9505572492131,19.5316178047296,0.55975760149511
76,0.035,0.01,1.59282109919885,77.0683716770577,18.913006537242,15.2756605823807
76,0.035,0.02,1.53252609007251,74.9232236559656,17.5665600101376,14.1905752168909
76,0.035,0.04,1.426478946427,70.9959294095548,15.5259740500875,12.4738351424294
76,0.035,0.06,1.33598309455571,67.4851770382348,14.020894095417,10.9647819614319
76,0.035,0.08,1.25733767348716,64.3125908904792,12.8414277698891,9.81747943019984
76,0.05,0,1.61147377609455,77.7193492528066,19.3652825695411,0.570164272280748
76,0.05,0.01,1.55862581598826,75.8594930961918,18.1295079467575,12.8233058265602
76,0.05,0.02,1.50225565444439,73.8224637911728,16.946830201047,12.0226443461741
76,0.05,0.04,1.40164690787364,70.0473453439036,15.0946338402239,10.7646521362983
76,0.05,0.06,1.31439317722027,66.6255617348921,13.6865779097533,9.72747223776965
76,0.05,0.08,1.23752215323459,63.4952187866551,12.5597103746121,8.70963589956081
76,0.075,0,1.57144342702657,76.31497944401,18.4167122932653,10.471285480509
76,0.075,0.01,1.51634901929287,74.3369538302669,17.2311980441273,10
76,0.075,0.02,1.4647248390412,72.4352917717699,16.2218331769184,9.54992586021436
76,0.075,0.04,1.37069701908532,68.8494642002232,14.5771985605216,8.70963589956081
76,0.075,0.06,1.28701524217897,65.5231795591667,13.2744294467753,7.87045789695099
76,0.075,0.08,1.2115387295879,62.4123940109,12.1986559664205,7.17794291271362
77,0.035,0,1.62523248248329,78.1957408168784,19.7114784144562,0.544502652842421
77,0.035,0.01,1.58372691319043,76.7488318409838,18.6991314942689,14.9968483550237
77,0.035,0.02,1.52230283942751,74.5532568385439,17.3534806604006,13.931568029453
77,0.035,0.04,1.41399591025948,70.5204652406588,15.3072469907976,12.1338885046498
77,0.035,0.06,1.32119231902598,66.8971955929059,13.7909455393507,10.7646521362983
77,0.035,0.08,1.24020740159053,63.606408922153,12.5975550243898,9.6382902362397
77,0.05,0,1.60924274946859,77.6417982169109,19.3101809513603,13.3045441797809
77,0.05,0.01,1.54707949226643,75.446752531092,17.8769787179081,12.4738351424294
77,0.05,0.02,1.48957138176396,73.3564270791311,16.6967414110741,11.8032063565173
77,0.05,0.04,1.38670103023397,69.4710487592924,14.8420924944293,10.5681750921366
77,0.05,0.06,1.29713446587909,65.9322409005696,13.4252882302242,9.46237161365793
77,0.05,0.08,1.21792903840349,62.6798636481207,12.2866060411475,8.55066712884683
77,0.075,0,1.55673904518268,75.7922053863347,18.0878504985217,10.1859138805412
77,0.075,0.01,1.50052528584628,73.7590547271955,16.9123942417479,9.72747223776965
77,0.075,0.02,1.44778140678804,71.80085918713,15.9085739602753,9.28966386779936
77,0.075,0.04,1.35150003258762,68.0977231811349,14.2665853871209,8.47227414140596
77,0.075,0.06,1.26554405332692,64.6489682089294,12.9597959077104,7.72680585095702
77,0.075,0.08,1.1877869494347,61.4115999860859,11.876386498262,7.04693068967147
78,0.035,0,1.63199649640259,78.428769767082,19.8858693498111,0.529663443891658
78,0.035,0.01,1.57387499209188,76.4010680523777,18.4720467055163,14.9968483550237
78,0.035,0.02,1.51110930104991,74.146080614329,17.1246514863006,13.931568029453
78,0.035,0.04,1.40050748530309,70.0035526789845,15.0751994065327,12.2461619926505
78,0.035,0.06,1.30582428220463,66.2820148008612,13.5562069467928,10.7646521362983
78,0.035,0.08,1.22319661824339,62.8997707881592,12.3595138229677,9.6382902362397
78,0.05,0,1.60003108051954,77.3207023429946,19.0856001090254,13.3045441797809
78,0.05,0.01,1.53648039514417,75.0658362146873,17.6500629447543,12.4738351424294
78,0.05,0.02,1.47771026478817,72.9180644601403,16.4676381332671,11.8032063565173
78,0.05,0.04,1.37265138744289,68.9256197716272,14.6092502202971,10.5681750921366
78,0.05,0.06,1.28123227318918,65.288560137068,13.1889681149452,9.46237161365793
78,0.05,0.08,1.20039106224743,61.943986801995,12.0465081803054,8.55066712884683
78,0.075,0,1.54626585752909,75.417580813538,17.8593966125852,10.1859138805412
78,0.075,0.01,1.48880278241318,73.3280965686653,16.681758774135,9.72747223776965
78,0.075,0.02,1.43490716970337,71.3153679167771,15.6759041469562,9.28966386779936
78,0.075,0.04,1.33656358697956,67.5081717934625,14.0300020318437,8.47227414140596
78,0.075,0.06,1.24879867408553,63.9612566726315,12.7193290684355,7.72680585095702
78,0.075,0.08,1.16942876190726,60.6308806682507,11.6320821383562,7.04693068967147
79,0.035,0,1.60593653676312,77.5267179380669,19.2290381838,0.575439937337157
79,0.035,0.01,1.60122242092711,77.3623108255583,19.1143842574517,0.586138164514029
79,0.035,0.02,1.55679186969633,75.7940900989562,18.089014680788,12.4738351424294
79,0.035,0.04,1.45591699732418,72.1061279364125,16.0579628923805,10.9647819614319
79,0.035,0.06,1.36782760985796,68.7375265513048,14.5302865744806,9.72747223776965
79,0.035,0.08,1.28963330722729,65.6291936412022,13.3132979974219,8.6297854776697
79,0.05,0,1.5987340859905,77.2753763081298,19.0543497546045,0.591561634175474
79,0.05,0.01,1.57185686514285,76.3296242359573,18.4261012493284,11.0662378397767
79,0.05,0.02,1.51892785858868,74.4307195328314,17.2840031112785,10.471285480509
79,0.05,0.04,1.42294609258966,70.8616513683954,15.4636734689072,9.3756200692588
79,0.05,0.06,1.33793345530805,67.5624112589271,14.0515206311336,8.47227414140596
79,0.05,0.08,1.26157142287164,64.486286684759,12.9023679553621,7.65596606911256
79,0.075,0,1.53751596094979,75.1031390512282,17.6720331758056,2.70395836410884
79,0.075,0.01,1.49652560485504,73.612285385492,16.8331864813857,2.75422870333817
79,0.075,0.02,1.45592715844298,72.106508470332,16.0581506470654,2.80543363795171
79,0.075,0.04,1.37598728021785,69.0554486606556,14.6641471857838,2.91071711806661
79,0.075,0.06,1.29515103347113,65.8522109099494,13.3955851600007,6.72976656284318
79,0.075,0.08,1.21992535160629,62.7632649136236,12.3141927886109,6.08135001278718
80,0.035,0,1.61501701910759,77.8423396486947,19.4533763071201,0.55975760149511
80,0.035,0.01,1.60409667590682,77.4625968862147,19.1841456746181,13.0617088813184
80,0.035,0.02,1.54669360921927,75.4329186746189,17.8686366106329,12.1338885046498
80,0.035,0.04,1.44361369485367,71.6440180038231,15.8327598906141,10.6659612123026
80,0.035,0.06,1.35324130425686,68.166187151194,14.2944506093535,9.46237161365793
80,0.035,0.08,1.27265737964976,64.9395342190424,13.0632300759884,8.39459986519397
80,0.05,0,1.60830414470884,77.6091468198734,19.28708322154,0.575439937337157
80,0.05,0.01,1.56008556912811,75.9115099025736,18.1618445588206,10.7646521362983
80,0.05,0.02,1.50607049653151,73.962072024987,17.0231135184829,10.1859138805412
80,0.05,0.04,1.40785398475016,70.2854970868932,15.2010433460453,9.1201083935591
80,0.05,0.06,1.32050915127526,66.8699405632005,13.7804213877463,8.16582371358592
80,0.05,0.08,1.24166717682382,63.6667988767709,12.618171390335,7.37904230129101
80,0.075,0,1.53677214404209,75.0763473932154,17.6562482759293,2.96483138952434
80,0.075,0.01,1.49274011858295,73.4731163569253,16.7587151362168,3.01995172040202
80,0.075,0.02,1.44882146986051,71.8399509275127,15.92756842291,7.72680585095702
80,0.075,0.04,1.35629578924358,68.2861509376465,14.3434775604177,7.04693068967147
80,0.075,0.06,1.27193762545211,64.9101761273719,13.0527285626659,6.36795520907916
80,0.075,0.08,1.19386207091389,61.6685765691603,11.9581360311769,5.75439937337157
81,0.035,0,1.62354109334327,78.1373495971725,19.6683122855712,0.544502652842421
81,0.035,0.01,1.59475844738943,77.1362610122195,18.9591148466687,13.0617088813184
81,0.035,0.02,1.53611643917167,75.0527214704237,17.6423515012078,12.1338885046498
81,0.035,0.04,1.43088401922879,71.1630452115155,15.6041051249655,10.6659612123026
81,0.035,0.06,1.33868596335676,67.5921919480891,14.0633566077769,9.46237161365793
81,0.035,0.08,1.25648700840833,64.277651094243,12.8292157691048,8.39459986519397
81,0.05,0,1.60887070972073,77.6288577999951,19.3010196700512,11.3762728582343
81,0.05,0.01,1.54983617726171,75.5455042003421,17.9367544191442,10.7646521362983
81,0.05,0.02,1.49465201455684,73.5434365773115,16.7962679589124,10.1859138805412
81,0.05,0.04,1.39436570637345,69.7670949765667,14.9709634448664,9.1201083935591
81,0.05,0.06,1.30520247399015,66.2570325388432,13.5467961157986,8.16582371358592
81,0.05,0.08,1.22469069998021,62.9620508791817,12.3802614326764,7.37904230129101
81,0.075,0,1.53567039091879,75.0366454781931,17.6329078644307,3.16227766016838
81,0.075,0.01,1.48686121546673,73.2564841022658,16.6439964145015,8.01678063387679
81,0.075,0.02,1.43583512924622,71.3504607342072,15.6925255122986,7.65596606911256
81,0.075,0.04,1.34126916892092,67.6943441430255,14.1040694559091,6.98232404077171
81,0.075,0.06,1.25500955243034,64.2169349720317,12.8080312651741,6.36795520907916
81,0.075,0.08,1.17507521381681,60.8716751224387,11.7067932961295,5.70164272280747
82,0.035,0,1.47832110670267,72.940700722973,16.4793281244149,0.469894108605215
82,0.035,0.01,1.47407601103149,72.7832514879006,16.3983267124369,0.474241985260245
82,0.035,0.02,1.46975060093617,72.6224947462382,16.3163614930676,0.478630092322638
82,0.035,0.04,1.46084552948037,72.2904855974244,16.1493800984923,0.492039535681451
82,0.035,0.06,1.45155218313969,71.9424954332183,15.9775826336567,0.501187233627272
82,0.035,0.08,1.44185783605979,71.5778478001653,15.8009619251131,0.515228644581756
82,0.05,0,1.47187711724971,72.7015696205131,16.356587205194,0.478630092322638
82,0.05,0.01,1.46750417425885,72.5388737853879,16.2740156977795,0.483058802039773
82,0.05,0.02,1.46304562889288,72.3726433702105,16.190416633988,0.487528490103386
82,0.05,0.04,1.45386045011374,72.0290723639305,16.0200231656368,0.496592321450336
82,0.05,0.06,1.44426209414413,71.6684392413378,15.844523436771,0.510504999975406
82,0.05,0.08,1.43422191729569,71.2894436974336,15.6636447193342,0.524807460249773
82,0.075,0,1.46066250059736,72.2836469143192,16.1459725952355,0.492039535681451
82,0.075,0.01,1.45605924875779,72.1114550854786,16.0605916486995,0.496592321450336
82,0.075,0.02,1.45136207859199,71.9353608835193,15.9740940129761,0.501187233627272
82,0.075,0.04,1.44165855925906,71.5703344948954,15.7973583935137,0.515228644581756
82,0.075,0.06,1.43149267916571,71.1861086475775,15.6149403019293,0.529663443891658
82,0.075,0.08,1.39272674295484,69.7038797999992,14.9432945182905,2.01372424986239
83,0.035,0,1.48620467598262,73.2322533305399,16.6312546714431,0.461317574560379
83,0.035,0.01,1.4821079816769,73.080885339975,16.5520603372886,0.465586093522959
83,0.035,0.02,1.4779368232624,72.9264609176171,16.4719725412334,0.469894108605215
83,0.035,0.04,1.46936039925965,72.607976314318,16.3089951887461,0.478630092322638
83,0.035,0.06,1.46044117678014,72.275376584638,16.1418534473989,0.492039535681451
83,0.035,0.08,1.45114699837336,71.9272882292264,15.9701482877332,0.501187233627272
83,0.05,0,1.47998876669668,73.0024663566763,16.51130233352,0.469894108605215
83,0.05,0.01,1.47577541576715,72.8463201980694,16.4306864638871,0.474241985260245
83,0.05,0.02,1.47148249198987,72.6869014769415,16.3491120137191,0.478630092322638
83,0.05,0.04,1.46264694221467,72.3577616995701,16.1829697559215,0.487528490103386
83,0.05,0.06,1.45345843620535,72.0140007288179,16.0126207674596,0.501187233627272
83,0.05,0.08,1.44385361246653,71.6530551095481,15.8371112413919,0.510504999975406
83,0.075,0,1.46918569485132,72.601475122572,16.3056985713995,0.478630092322638
83,0.075,0.01,1.46477128994383,72.4370240613161,16.2227034159312,0.487528490103386
83,0.075,0.02,1.46025778815896,72.2685231399706,16.1384414073024,0.492039535681451
83,0.075,0.04,1.45095650834541,71.9201378349039,15.9666547641999,0.501187233627272
83,0.075,0.06,1.4412466075489,71.5548004855557,15.7899124662788,0.515228644581756
83,0.075,0.08,1.41566249087876,70.5841054586052,15.3362237121487,2.12813904598271
84,0.035,0,1.49380829544155,73.5124122313008,16.7796809592617,0.452897579903621
84,0.035,0.01,1.48984734156742,73.366596390725,16.702125513027,0.457088189614875
84,0.035,0.02,1.48581753947535,73.2179617907549,16.6237478524599,0.461317574560379
84,0.035,0.04,1.47754102542652,72.9117917064049,16.4644013695101,0.469894108605215
84,0.035,0.06,1.46895769451668,72.5929898398219,16.3013976586369,0.478630092322638
84,0.035,0.08,1.46002299345398,72.2597477167487,16.1340743584845,0.492039535681451
84,0.05,0,1.48779640690646,73.2909858762023,16.6621701045581,0.461317574560379
84,0.05,0.01,1.48372949418673,73.1408337868122,16.5833422118958,0.465586093522959
84,0.05,0.02,1.47958881441288,72.9876576901967,16.5036260694376,0.469894108605215
84,0.05,0.04,1.47107549430665,72.6717705581584,16.3414074124478,0.478630092322638
84,0.05,0.06,1.46223483483865,72.3423761064725,16.1752771035137,0.487528490103386
84,0.05,0.08,1.45303362213761,71.9980711766195,16.0048035221545,0.501187233627272
84,0.075,0,1.47737262162468,72.9055494185494,16.4611814703859,0.469894108605215
84,0.075,0.01,1.47311736348337,72.7476513435111,16.3801114529209,0.474241985260245
84,0.075,0.02,1.46878267186729,72.5864755535222,16.2980971579667,0.478630092322638
84,0.075,0.04,1.45983924983669,72.2528796372186,16.1306579486843,0.492039535681451
84,0.075,0.06,1.45053596714541,71.9043497533046,15.9589457862632,0.501187233627272
84,0.075,0.08,1.43685387527282,71.3889690796625,15.7107993550894,2.24905460583578
85,0.035,0,1.46666944957517,72.5077791626972,16.2583194282431,0.478630092322638
85,0.035,0.01,1.46227729063254,72.3439612882275,16.1760693796184,0.483058802039773
85,0.035,0.02,1.45779981623815,72.1766080995474,16.0928037289944,0.487528490103386
85,0.035,0.04,1.44857766746202,71.8307891200776,15.92311320877,0.496592321450336
85,0.035,0.06,1.4389477542153,71.4680588313871,15.7484454560371,0.510504999975406
85,0.035,0.08,1.39983230790428,69.9775917878452,15.0636976715163,1.94088587759278
85,0.05,0,1.45999952004271,72.2588703469357,16.1336378544241,0.483058802039773
85,0.05,0.01,1.45548335717912,72.0898863973799,16.049952947066,0.492039535681451
85,0.05,0.02,1.4508632138947,71.9166356195369,15.9649441469331,0.496592321450336
85,0.05,0.04,1.44133927425562,71.5582950565376,15.791586993554,0.505824662003114
85,0.05,0.06,1.41367719915753,70.5082892096289,15.3017133617329,1.92309172891016
85,0.05,0.08,1.36186384360582,68.5043966760165,14.433335364868,1.94088587759278
85,0.075,0,1.44838958379651,71.8237204319785,15.9196773223198,0.496592321450336
85,0.075,0.01,1.44362449734721,71.6444249292779,15.8329557800388,0.505824662003114
85,0.075,0.02,1.43875061634352,71.4606159094442,15.7448960830611,0.510504999975406
85,0.075,0.04,1.4027881302099,70.0911836802781,15.1141295663172,1.92309172891016
85,0.075,0.06,1.35143570642017,68.0951929212586,14.2655571449347,1.94088587759278
85,0.075,0.08,1.30133132050183,66.1013420330496,13.4883567478017,1.95884467350599
86,0.035,0,1.47678149101793,72.8836337780616,16.4498859622611,0.465586093522959
86,0.035,0.01,1.47258922240313,72.728031438162,16.3700882541257,0.469894108605215
86,0.035,0.02,1.46832025849799,72.5692620605618,16.2893815969598,0.474241985260245
86,0.035,0.04,1.4595414698731,72.2417477622772,16.1251233028842,0.483058802039773
86,0.035,0.06,1.45039523782968,71.8990657471554,15.9563671725244,0.496592321450336
86,0.035,0.08,1.42136089745577,70.8013277939023,15.435822180735,2.05116217882557
86,0.05,0,1.47041622831307,72.6472548439111,16.3289379438936,0.474241985260245
86,0.05,0.01,1.46610313094919,72.4866759797466,16.2476821323022,0.478630092322638
86,0.05,0.02,1.46170818788368,72.3227099018397,16.1654536285199,0.483058802039773
86,0.05,0.04,1.4526617383088,71.9841237451232,15.9979644695945,0.492039535681451
86,0.05,0.06,1.43609462109159,71.360271225481,15.6971775492293,2.03235701093622
86,0.05,0.08,1.38138198711191,69.2649765048467,14.7534334638225,2.05116217882557
86,0.075,0,1.45936187238242,72.2350331263196,16.1217864829653,0.487528490103386
86,0.075,0.01,1.45482967820415,72.065397200194,16.037888723564,0.492039535681451
86,0.075,0.02,1.45020751673689,71.8920167764094,15.9529283822063,0.496592321450336
86,0.075,0.04,1.42480388125514,70.9322908472407,15.4963952022069,2.03235701093622
86,0.075,0.06,1.37062408632318,68.8466208967027,14.5760040307246,2.05116217882557
86,0.075,0.08,1.31788751374568,66.7652706459962,13.7401131716204,2.07014134879104
87,0.035,0,1.48644135660996,73.2409893331824,16.6358464325685,0.457088189614875
87,0.035,0.01,1.4824240215167,73.0925732020173,16.558150761108,0.461317574560379
87,0.035,0.02,1.47833613073283,72.9412573924172,16.4796157934542,0.465586093522959
87,0.035,0.04,1.46993824204843,72.6294754419153,16.3199054543012,0.474241985260245
87,0.035,0.06,1.46122650305883,72.3047183655257,16.1564759302224,0.483058802039773
87,0.035,0.08,1.43955863790501,71.4911182709801,15.7594507566202,2.16770410481969
87,0.05,0,1.48034152732326,73.0155253506559,16.5180770195195,0.461317574560379
87,0.05,0.01,1.47621739603625,72.8627146860938,16.4391171635508,0.465586093522959
87,0.05,0.02,1.47201979627781,72.7068722919176,16.3592910692816,0.469894108605215
87,0.05,0.04,1.46339195210508,72.3855681893598,16.1968892326425,0.483058802039773
87,0.05,0.06,1.45441648613409,72.0499135904723,16.0302691815051,0.492039535681451
87,0.05,0.08,1.3975445910151,69.8895667528614,15.0248051480475,2.16770410481969
87,0.075,0,1.4697663300457,72.6230799305258,16.3166585265776,0.474241985260245
87,0.075,0.01,1.46544772290128,72.4622458717619,16.2353833578589,0.478630092322638
87,0.075,0.02,1.46104791099733,72.2980466774529,16.1531490325871,0.483058802039773
87,0.075,0.04,1.44348070279998,71.6390080773492,15.8303485108081,2.14783047413053
87,0.075,0.06,1.38649690223091,69.4631498222687,14.8386784543623,2.16770410481969
87,0.075,0.08,1.33115262096992,67.2935907054997,13.945350026632,2.16770410481969
88,0.035,0,1.45493698723204,72.069417910031,16.0398683703661,0.483058802039773
88,0.035,0.01,1.45040641876317,71.8994855739683,15.9565720228901,0.487528490103386
88,0.035,0.02,1.44577868589267,71.7255306405279,15.8720831311183,0.496592321450336
88,0.035,0.04,1.41208974518765,70.4476149082916,15.2741881987032,1.85353162341481
88,0.035,0.06,1.36175190271545,68.5000145986985,14.4315226114859,1.8706821403658
88,0.035,0.08,1.31258906849877,66.5533429459799,13.6590226033625,1.8706821403658
88,0.05,0,1.44804359172357,71.8107154731793,15.9133593563537,0.492039535681451
88,0.05,0.01,1.44337050098089,71.6348564393018,15.8283507240346,0.496592321450336
88,0.05,0.02,1.42553473136372,70.9600632763855,15.509291963787,1.85353162341481
88,0.05,0.04,1.37494802399678,69.0150237506996,14.647019127656,1.85353162341481
88,0.05,0.06,1.32551780089672,67.069562343133,13.857775691861,1.8706821403658
88,0.05,0.08,1.27731860901146,65.129429732195,13.1314358433432,1.8706821403658
88,0.075,0,1.41468336371402,70.5467224678278,15.3191914113913,1.85353162341481
88,0.075,0.01,1.38942453401582,69.576365239352,14.8877323829222,1.85353162341481
88,0.075,0.02,1.36449231557944,68.6072261828158,14.475974688108,1.85353162341481
88,0.075,0.04,1.31548500000269,66.669238558069,13.7032819599594,1.8706821403658
88,0.075,0.06,1.26766107005211,64.7355420991209,12.9904976590188,1.8706821403658
88,0.075,0.08,1.22099911209517,62.8080934989933,12.3290530484007,1.88799134909629
89,0.035,0,1.46739314655816,72.5347385671998,16.2719267185368,0.469894108605215
89,0.035,0.01,1.46310738741949,72.3749483612754,16.1915706098717,0.474241985260245
89,0.035,0.02,1.45874278752616,72.2118829145677,16.1102913993868,0.478630092322638
89,0.035,0.04,1.43020892318994,71.1374565971086,15.5920985729537,1.95884467350599
89,0.035,0.06,1.37704999181805,69.0967656539959,14.6816858769555,1.97696964011186
89,0.035,0.08,1.32523010250533,67.0581084589179,13.8533200718993,1.97696964011186
89,0.05,0,1.4608835965118,72.2919078574162,16.15008892643,0.478630092322638
89,0.05,0.01,1.45647301105651,72.1269479478602,16.0682411244153,0.483058802039773
89,0.05,0.02,1.44448595565794,71.6768689909605,15.8485875040949,1.95884467350599
89,0.05,0.04,1.39103821216702,69.6387019657952,14.9148528408849,1.95884467350599
89,0.05,0.06,1.33892484015657,67.6016433897594,14.0671160885683,1.97696964011186
89,0.05,0.08,1.28819016143174,65.5707715407774,13.2918587814026,1.97696964011186
89,0.075,0,1.43319739554808,71.2506686692239,15.6453387447022,1.95884467350599
89,0.075,0.01,1.40651561175435,70.2342054769256,15.1780216879183,1.95884467350599
89,0.075,0.02,1.38020149037175,69.2191717145179,14.7338412260887,1.95884467350599
89,0.075,0.04,1.32857662836002,67.1912469513751,13.9052420975852,1.97696964011186
89,0.075,0.06,1.27826949993272,65.1681191558195,13.1453918872994,1.97696964011186
89,0.075,0.08,1.22929038606521,63.1535265528787,12.444326463568,1.97696964011186
90,0.035,0,1.47916437203294,72.9719391538788,16.4954852535454,0.457088189614875
90,0.035,0.01,1.47509335407754,72.821013513892,16.4176880878988,0.461317574560379
90,0.035,0.02,1.47095215893478,72.6671847489932,16.3390736250879,0.465586093522959
90,0.035,0.04,1.44290320950322,71.6172497343377,15.8198831418566,2.05116217882557
90,0.035,0.06,1.38700820868056,69.4829339133349,14.8472318069783,2.07014134879104
90,0.035,0.08,1.33270775036458,67.3553169021907,13.9696230151824,2.07014134879104
90,0.05,0,1.47298123229265,72.7425946811588,16.377527104836,0.465586093522959
90,0.05,0.01,1.46880196095702,72.5871935138632,16.298460858037,0.469894108605215
90,0.05,0.02,1.45794955022959,72.1822104293428,16.0955788745296,2.05116217882557
90,0.05,0.04,1.40175898658523,70.0516517201142,15.0965471451049,2.07014134879104
90,0.05,0.06,1.34710963822082,67.9248543581495,14.1965936190255,2.07014134879104
90,0.05,0.08,1.29400644705291,65.8059947489053,13.3784741939355,2.07014134879104
90,0.075,0,1.446237303658,71.7427870023925,15.8804296506794,2.05116217882557
90,0.075,0.01,1.41822667087426,70.6819238682844,15.3809410185719,2.05116217882557
90,0.075,0.02,1.39060578091092,69.6220016792618,14.9075793619392,2.07014134879104
90,0.075,0.04,1.33644917532808,67.5036401499681,14.028206406016,2.07014134879104
90,0.075,0.06,1.28382066671313,65.3936494788181,13.2271529459961,2.07014134879104
90,0.075,0.08,1.23265205958755,63.2932179945963,12.4913326172953,2.07014134879104
91,0.035,0,1.55757482219867,75.8220192078274,18.1062841750396,0.492039535681451
91,0.035,0.01,1.55351345105862,75.6770287477674,18.016991680856,0.501187233627272
91,0.035,0.02,1.54934548771749,75.5279360565315,17.9260910210001,0.505824662003114
91,0.035,0.04,1.540698934738,75.2176783645718,17.7398309526073,0.519995996533516
91,0.035,0.06,1.46999229682607,72.6314862922469,16.320926579346,13.6772882559585
91,0.035,0.08,1.41064696549323,70.3924308421139,15.2492248821646,12.1338885046498
91,0.05,0,1.55139014992795,75.6011135065754,17.9705916140579,0.501187233627272
91,0.05,0.01,1.54717494236884,75.450174006177,17.8790431362692,0.510504999975406
91,0.05,0.02,1.54284806275354,75.2949151238047,17.7858392650111,0.515228644581756
91,0.05,0.04,1.53384640238564,74.970871190698,17.5943725758045,0.529663443891658
91,0.05,0.06,1.46955848769976,72.6153470293135,16.3127341677895,12.1338885046498
91,0.05,0.08,1.41102177208316,70.4067702141391,15.2557050088161,10.8642562361707
91,0.075,0,1.54051027899716,75.210894499355,17.735801182571,0.519995996533516
91,0.075,0.01,1.53601197476475,75.0489567870487,17.640139096262,0.524807460249773
91,0.075,0.02,1.5288787400674,74.7914398718362,17.4900806511294,2.03235701093622
91,0.075,0.04,1.466742395111,72.5104969761273,16.2596902760906,2.08929613085404
91,0.075,0.06,1.40558658612467,70.1985826369078,15.1620665035436,2.14783047413053
91,0.075,0.08,1.34549337865854,67.8611265919651,14.1709226040493,2.18776162394955
92,0.035,0,1.56510499818339,76.0900913138911,18.2737581729596,0.483058802039773
92,0.035,0.01,1.56122087332251,75.951939854998,18.1870590164417,0.487528490103386
92,0.035,0.02,1.55725283305304,75.8105346475662,18.0991788603546,0.492039535681451
92,0.035,0.04,1.52987756554764,74.8275518813683,17.5109733131173,15.2756605823807
92,0.035,0.06,1.45634803385128,72.1222686389666,16.0659300775708,13.4276496113786
92,0.035,0.08,1.39485107664935,69.7858064879463,14.9791692541208,11.9124200802738
92,0.05,0,1.55919731994565,75.8798624395611,18.1421567876463,0.492039535681451
92,0.05,0.01,1.55517590411408,75.7364126211166,18.0534557808635,0.496592321450336
92,0.05,0.02,1.55106524266544,75.5894900774609,17.9635084195352,0.501187233627272
92,0.05,0.04,1.52536495140277,74.6642623224728,17.4168855545653,13.4276496113786
92,0.05,0.06,1.45421630009859,72.0424108940811,16.0265793625244,11.9124200802738
92,0.05,0.08,1.39355558810291,69.7358546120138,14.9572793791154,10.6659612123026
92,0.075,0,1.54883918181308,75.5098044252599,17.9150988768658,0.505824662003114
92,0.075,0.01,1.54457256612823,75.3568334218311,17.8228936783334,0.515228644581756
92,0.075,0.02,1.5401813195915,75.1990639794378,17.7287779070446,0.519995996533516
92,0.075,0.04,1.4949062573232,73.5527828624724,16.801270859811,2.2080047330189
92,0.075,0.06,1.43021618174075,71.1377317662627,15.5922276028387,2.24905460583578
92,0.075,0.08,1.36680350670918,68.6975393154197,14.5135853963452,2.31206479017559
93,0.035,0,1.57230263980831,76.3454111567705,18.4362334955146,0.474241985260245
93,0.035,0.01,1.56857602696242,76.2133295160456,18.3518135933194,0.478630092322638
93,0.035,0.02,1.56477141636275,76.0782366159045,18.2662855384631,0.483058802039773
93,0.035,0.04,1.51685871744022,74.3554955115831,17.2416154783905,15.2756605823807
93,0.035,0.06,1.44132767689234,71.5578577146764,15.7913774114714,13.4276496113786
93,0.035,0.08,1.3780823676981,69.136883595291,14.6987472972928,11.9124200802738
93,0.05,0,1.56664388395665,76.1447547796129,18.3082963718909,0.478630092322638
93,0.05,0.01,1.56279351288046,76.0079072333614,18.2220811129026,0.487528490103386
93,0.05,0.02,1.55885778626589,75.867761579941,18.1346403099524,0.492039535681451
93,0.05,0.04,1.5118425957256,74.1728221480248,17.1395032234163,13.3045441797809
93,0.05,0.06,1.43872140778574,71.4595130839068,15.7443702857057,11.9124200802738
93,0.05,0.08,1.37631511378098,69.0681966362785,14.6695550588199,10.6659612123026
93,0.075,0,1.55674400504412,75.7923823500446,18.0879598021276,0.496592321450336
93,0.075,0.01,1.5526657743885,75.6467307850579,17.9984444945291,0.501187233627272
93,0.075,0.02,1.5484962464869,75.497520833242,17.9076597013645,0.505824662003114
93,0.075,0.04,1.51061744269245,74.1281384101296,17.1147004050707,10.9647819614319
93,0.075,0.06,1.44024894434972,71.5171676982328,15.7718989791831,9.81747943019984
93,0.075,0.08,1.37832288776938,69.1462273832948,14.7027255379268,8.87156012037961
94,0.035,0,1.54660890907067,75.4298818396674,17.8668063726195,0.501187233627272
94,0.035,0.01,1.54236307544998,75.2774923471262,17.77544027813,0.510504999975406
94,0.035,0.02,1.53514168897272,75.0175860837813,17.6217245022567,1.95884467350599
94,0.035,0.04,1.47483898795878,72.8115736009609,16.41284418196,1.99526231496888
94,0.035,0.06,1.41571962308797,70.5862862285521,15.3372182795044,2.03235701093622
94,0.035,0.08,1.35775880161145,68.3435499642815,14.3670267000643,2.05116217882557
94,0.05,0,1.54015131716504,75.1979848946174,17.7281375735296,0.510504999975406
94,0.05,0.01,1.52052305669208,74.4886621095248,17.3167892988301,1.97696964011186
94,0.05,0.02,1.49042050161436,73.3877134433518,16.7133160786144,1.99526231496888
94,0.05,0.04,1.43103731486275,71.1688545391876,15.6068331356096,2.01372424986239
94,0.05,0.06,1.37288270190542,68.9346287725023,14.6130491554073,2.05116217882557
94,0.05,0.08,1.31589343891301,66.6855719519591,13.7095361952936,2.07014134879104
