caseID,plantCaseID,aileronTau_s,isDynamicStable,neutralHeadingPoleMagnitude,minimumDynamicDecayRate_per_s,minimumOscillatoryDampingRatio,balancedDiskMargin,balancedDiskPhaseMargin_deg,balancedDiskGainMargin_dB,diskMarginCriticalFrequency_radps
1064,355,0.05,1,0,0.439493370763604,0.569015445940098,1.4317608369994,71.1962676174032,15.6197170366634,0.487528490103386
1065,355,0.075,1,0,0.444349282028956,0.563721904794345,1.41961418427535,70.7348054458072,15.4052063965443,0.501187233627272
1066,356,0.035,1,0,0.434392144383551,0.55630735315851,1.44748926856018,71.7898754247453,15.9032441041314,0.474241985260245
1067,356,0.05,1,0,0.437150034102978,0.553507684664804,1.4407467972867,71.5359494015772,15.7808846883816,0.478630092322638
1068,356,0.075,1,0,0.441922733482402,0.548492184956695,1.42903714117886,71.0930223539855,15.5712866174258,0.492039535681451
1069,357,0.035,1,0,0.432142736628199,0.538669980128711,1.45593641726908,72.106855211786,16.0583217319775,0.465586093522959
1070,357,0.05,1,0,0.434854216084474,0.536007711394812,1.44942173420383,71.8625036331971,15.9385446386183,0.469894108605215
1071,357,0.075,1,0,0.439545406160772,0.531204812256494,1.43811222439147,71.4365087071908,15.733409295882,0.483058802039773
1072,358,0.035,1,0,0.437572348556104,0.485414132000212,1.42713505500293,71.0208423543499,15.5375794345034,0.487528490103386
1073,358,0.05,1,0,0.440427304089833,0.482763471930879,1.41991313673156,70.7461947317577,15.4104408990833,0.496592321450336
1074,358,0.075,1,0,0.445372211447558,0.478107191564548,1.40735733589278,70.2664673589012,15.1924953654115,0.510504999975406
1075,359,0.035,1,0,0.434779102597713,0.466126040324054,1.43789540395914,71.4283193910322,15.7295104615046,0.478630092322638
1076,359,0.05,1,0,0.437575059866143,0.463563921365034,1.43099196044007,71.1671358211356,15.6060259558247,0.487528490103386
1077,359,0.075,1,0,0.442416275816763,0.459027458293887,1.41899662868602,70.7112731465385,15.3944004027292,0.496592321450336
1078,360,0.035,1,0,0.43205483723816,0.446521703060644,1.44822088100438,71.8173795916926,15.9165963201404,0.469894108605215
1079,360,0.05,1,0,0.434793347314028,0.444013395135379,1.44158614041569,71.5676039214464,15.7960491071552,0.474241985260245
1080,360,0.075,1,0,0.439533532399192,0.439535049186681,1.43008806073061,71.1328746041437,15.5899502918731,0.487528490103386
1081,361,0.035,1,0,0.503689649460928,0.685674466919326,1.5312198196398,74.8760529669622,17.5391102319825,0.501187233627272
1082,361,0.05,1,0,0.507160978065256,0.681713024309785,1.52462326071077,74.6373901210584,17.4014955123397,0.510504999975406
1083,361,0.075,1,0,0.51317579756375,0.674373399562181,1.5130402875498,74.2164788734181,17.1638019603224,0.529663443891658
1084,362,0.035,1,0,0.501613311759176,0.681410962291594,1.53783344128782,75.1145714936702,17.6787773005156,0.492039535681451
1085,362,0.05,1,0,0.50505527664179,0.6776975915919,1.53146774197566,74.8850079694263,17.5443149305112,0.501187233627272
1086,362,0.075,1,0,0.511020111778876,0.67079365039239,1.52031645935318,74.4811603587193,17.3125377879462,0.515228644581756
1087,363,0.035,1,0,0.499553460207606,0.672196898104726,1.54422318239786,75.3442929698037,17.8153766050266,0.483058802039773
1088,363,0.05,1,0,0.50296544405484,0.668759784294243,1.53806671493745,75.1229705420535,17.6837352190777,0.492039535681451
1089,363,0.075,1,0,0.508879063440331,0.66234200175929,1.52730841160819,74.7346302739124,17.4573111998548,0.505824662003114
1090,364,0.035,1,0,0.505745299781303,0.561447966295494,1.52018950071871,74.4765499964954,17.3099259250095,0.510504999975406
1091,364,0.05,1,0,0.509300210008559,0.557875865298061,1.51330177990248,74.2260071117524,17.1691139545673,0.519995996533516
1092,364,0.075,1,0,0.51546460486647,0.551416930222974,1.50116806490478,73.7826154068073,16.9251741875318,0.539510622515128
1093,365,0.035,1,0,0.503099368472183,0.548404312638571,1.52876224123418,74.787226784376,17.4876463185366,0.501187233627272
1094,365,0.05,1,0,0.50661570477206,0.545096441906733,1.52218796227133,74.549089204877,17.3511088307779,0.510504999975406
1095,365,0.075,1,0,0.512714347464473,0.539073965810708,1.51064432680553,74.1291192091269,17.1152440912406,0.524807460249773
1096,366,0.035,1,0,0.500480352657465,0.533271229771973,1.53695260666053,75.0828483892705,17.6600759357441,0.487528490103386
1097,366,0.05,1,0,0.503957140694141,0.530188913301381,1.53065397846438,74.8556106605156,17.5272403154412,0.496592321450336
1098,366,0.075,1,0,0.50998807279715,0.524533350665336,1.51964356584652,74.456721762541,17.2987014493975,0.510504999975406
1099,367,0.035,1,0,0.507914339348007,0.476189561996792,1.50896242455745,74.0677348273458,17.0812798184242,0.519995996533516
1100,367,0.05,1,0,0.511559122986092,0.472994881576185,1.50176701317097,73.8045629520201,16.9370953912594,0.534564359396972
1101,367,0.075,1,0,0.517884605128547,0.467286946857913,1.48575783933722,73.2157576634237,16.6225906583002,2.14783047413053
1102,368,0.035,1,0,0.504673716632094,0.459930998848442,1.51962337784248,74.4559884387079,17.2982865932751,0.505824662003114
1103,368,0.05,1,0,0.508269726355214,0.456917880619043,1.51283515688296,74.2090034987584,17.1596366251868,0.515228644581756
1104,368,0.075,1,0,0.514511950466709,0.451488501873894,1.50090298483627,73.7728999373014,16.9199020681277,0.534564359396972
1105,369,0.035,1,0,0.501473704679465,0.443063675757748,1.52970333759729,74.8212540146692,17.5073261787631,0.492039535681451
1106,369,0.05,1,0,0.505019524193916,0.440189239967932,1.52326595723657,74.588188758748,17.3733852461697,0.501187233627272
1107,369,0.075,1,0,0.511175618734593,0.434963052920556,1.51200298868826,74.1786700453389,17.1427542919457,0.519995996533516
1108,370,0.035,1,0,0.558389897790814,0.67856672561545,1.59232151991675,77.050854820581,18.9011482555834,0.519995996533516
1109,370,0.05,1,0,0.562291500042045,0.674248381407212,1.58602133210072,76.8295837069665,18.7526981195998,0.529663443891658
1110,370,0.075,1,0,0.569044635370317,0.66616844263334,1.57484014974781,76.4352108891437,18.4940876304591,0.549540873857625
1111,371,0.035,1,0,0.556377184449594,0.675410870299715,1.59861117158178,77.2710793337924,19.0513928591026,0.510504999975406
1112,371,0.05,1,0,0.560268480748445,0.671397399693084,1.59257147391817,77.0596195448731,18.9070796863412,0.519995996533516
1113,371,0.075,1,0,0.567006672477306,0.66386012418249,1.58189489012543,76.684289177164,18.6565472422647,0.539510622515128
1114,372,0.035,1,0,0.554360006410487,0.66751775927197,1.60340250899716,77.4383894868563,19.1672562840967,19.2309172891016
1115,372,0.05,1,0,0.558239403575246,0.663838635931403,1.5875226990155,76.8823753786938,18.7878920743181,16.2929603263972
1116,372,0.075,1,0,0.564959750964696,0.656896571577649,1.57398036539607,76.404796453877,18.474450934434,13.0617088813184
1117,373,0.035,1,0,0.561552204995801,0.554727580669552,1.58191325600102,76.6849364974404,18.6569733270718,0.529663443891658
1118,373,0.05,1,0,0.565562318756443,0.550800185483516,1.57526313817612,76.4501692262764,18.5037611462213,0.544502652842421
1119,373,0.075,1,0,0.572507917224386,0.543616235628345,1.56131647218218,75.9553432633066,18.1891848224316,2.333458062281
1120,374,0.035,1,0,0.558983719454959,0.543920206573115,1.59012812535903,76.9738968758312,18.8492365991535,0.519995996533516
1121,374,0.05,1,0,0.562980375849538,0.540335499618788,1.58384675138264,76.7530517678281,18.7019228267208,0.529663443891658
1122,374,0.075,1,0,0.569906591875962,0.53372681335762,1.57272082342603,76.3602178442974,18.4457470646863,0.549540873857625
1123,375,0.035,1,0,0.556407877608745,0.530941093715457,1.59790273899578,77.2463081628265,19.0343660844263,0.505824662003114
1124,375,0.05,1,0,0.560388432182442,0.527660049571279,1.59194311371837,77.0375838436089,18.892174774609,0.515228644581756
1125,375,0.075,1,0,0.567290435620334,0.521558012767102,1.57656614894352,76.4962288782001,18.5336137480482,11.3762728582343
1126,376,0.035,1,0,0.564906612122255,0.470814950945701,1.57122214414909,76.307139960321,18.4116903531732,0.544502652842421
1127,376,0.05,1,0,0.569033661238569,0.467307927177478,1.5410546487788,75.2304677903292,17.7474330821142,2.2080047330189
1128,376,0.075,1,0,0.576186745451008,0.460961953405274,1.45907442829755,72.2242852199695,16.1164478799763,2.24905460583578
1129,377,0.035,1,0,0.561756278585481,0.457186072232732,1.58154505747343,76.6719579352722,18.6484343462785,0.524807460249773
1130,377,0.05,1,0,0.565866476904475,0.453944741416827,1.56263177268837,76.0021531641076,18.2184741262017,2.35504928389601
1131,377,0.075,1,0,0.572995503350255,0.448023074283404,1.47556537239984,72.8385277916967,16.4266820375386,2.39883291901949
1132,378,0.035,1,0,0.558594712227988,0.442715458803134,1.59116882950852,77.0104215137535,18.8738364511773,0.510504999975406
1133,378,0.05,1,0,0.562683995363659,0.439692442971254,1.57943914163593,76.5976822051083,18.5997226489287,2.48885731828239
1134,378,0.075,1,0,0.569781515038079,0.434113147162743,1.48770269580448,73.2875293134594,16.6603477297413,2.51188643150958
1135,379,0.035,1,0,0.431352310690131,0.752424128885837,1.43359158906522,71.2655899199163,15.6523788522416,0.474241985260245
1136,379,0.05,1,0,0.434145171999294,0.749836073430889,1.42672753676586,71.0053694843025,15.5303698659887,0.478630092322638
1137,379,0.075,1,0,0.438982913239661,0.745081371375635,1.41481773061901,70.5518536064085,15.3215273779115,0.492039535681451
1138,380,0.035,1,0,0.429855495608534,0.73503556516467,1.43951083186285,71.4893139448564,15.7585891506756,0.469894108605215
1139,380,0.05,1,0,0.432613907067407,0.732726091646375,1.43278320902827,71.2349876307389,15.6379459744158,0.474241985260245
1140,380,0.075,1,0,0.437390870215281,0.728466706994001,1.42114479614105,70.7931007000386,15.4320302737805,0.487528490103386
1141,381,0.035,1,0,0.428380942953011,0.714195741572598,1.44530618270413,71.7077478830567,15.8634899661806,0.461317574560379
1142,381,0.05,1,0,0.431105544632032,0.712084672225514,1.4387170070941,71.4593469259668,15.7442910687148,0.469894108605215
1143,381,0.075,1,0,0.435822852644971,0.708167224392538,1.42733953455285,71.028605019907,15.5411985736095,0.478630092322638
1144,382,0.035,1,0,0.432523866156469,0.604930290180257,1.42235548296863,70.8391813801249,15.453289253697,0.478630092322638
1145,382,0.05,1,0,0.435367958659287,0.60263443856519,1.41525976576117,70.5687315377501,15.3292152894725,0.487528490103386
1146,382,0.075,1,0,0.44029736340789,0.59855676406506,1.40296574737955,70.0980044614853,15.1171665968525,0.501187233627272
1147,383,0.035,1,0,0.430622823472034,0.585089546967465,1.42992276907576,71.1266078404585,15.5870129148523,0.474241985260245
1148,383,0.05,1,0,0.433422303139691,0.582911121743493,1.42303864795222,70.8651721074836,15.4653015963573,0.478630092322638
1149,383,0.075,1,0,0.438272912911381,0.579004487649305,1.41108533438894,70.4092017334254,15.2568042920346,0.492039535681451
1150,384,0.035,1,0,0.428757645489256,0.564783402560787,1.43731098327158,71.4062416072786,15.719007752739,0.465586093522959
1151,384,0.05,1,0,0.431513573749062,0.562674743325668,1.43059180007536,71.1519700378239,15.5989065635384,0.474241985260245
1152,384,0.075,1,0,0.436287255135019,0.558852701065992,1.41898248360455,70.710734059988,15.394153003673,0.487528490103386
1153,385,0.035,1,0,0.433732785981041,0.514536651199967,1.41097520206601,70.4049886734803,15.2548996623464,0.487528490103386
1154,385,0.05,1,0,0.436630883186426,0.512419417738335,1.40366503792955,70.124852793394,15.1291308327584,0.496592321450336
1155,385,0.075,1,0,0.441657072453904,0.508714878816194,1.390971114843,69.6361109213721,14.9137239885265,0.510504999975406
1156,386,0.035,1,0,0.431413622737233,0.492811635963976,1.42029205690947,70.7606282638038,15.417078814985,0.478630092322638
1157,386,0.05,1,0,0.434256172034486,0.49072150018611,1.41322464890377,70.4909968481198,15.293860225865,0.487528490103386
1158,386,0.075,1,0,0.439184135535242,0.487019853456651,1.40097649658636,70.0215815384105,15.0831953566692,0.501187233627272
1159,387,0.035,1,0,0.429147778830314,0.471936682817191,1.42931888829395,71.103708518688,15.5762874585967,0.469894108605215
1160,387,0.05,1,0,0.431936407154949,0.469843823278826,1.42247197925201,70.8436140258718,15.4553368154089,0.478630092322638
1161,387,0.075,1,0,0.436769013247088,0.466094245378738,1.41063418005062,70.3919416512651,15.2490038915261,0.492039535681451
1162,388,0.035,1,0,0.502235617374216,0.741188277392475,1.51553179673411,74.3072155998736,17.2145150345274,0.501187233627272
1163,388,0.05,1,0,0.505853455589816,0.737889092416155,1.50878076915963,74.0611019798891,17.0776174664292,0.510504999975406
1164,388,0.075,1,0,0.512133789905885,0.731730049565939,1.49695064120126,73.6278955846558,16.8415780519141,0.524807460249773
1165,389,0.035,1,0,0.500393449550881,0.726167875607458,1.52131406249075,74.5173773996209,17.3330818362139,0.496592321450336
1166,389,0.05,1,0,0.503978778659903,0.723265436576889,1.51474778614464,74.2786749356907,17.1985328122861,0.501187233627272
1167,389,0.075,1,0,0.510203101456891,0.717819487594597,1.50326186821533,73.8593121052965,16.9669020471061,0.519995996533516
1168,390,0.035,1,0,0.498567564046311,0.707452411167828,1.52692466713461,74.7207410484651,17.449317597883,0.487528490103386
1169,390,0.05,1,0,0.502120136921091,0.704858771446875,1.52053960020321,74.4892627882546,17.317129811705,0.496592321450336
1170,390,0.075,1,0,0.508287886899578,0.699960190573137,1.50938043883718,74.0829957296622,17.0897118266517,0.510504999975406
1171,391,0.035,1,0,0.504641228477419,0.595361737242578,1.504647418248,73.9100228666292,16.9945980371653,0.510504999975406
1172,391,0.05,1,0,0.508348081791672,0.592451318227055,1.49760740976554,73.6520102943793,16.8545566989431,0.519995996533516
1173,391,0.075,1,0,0.514787820614363,0.587174486861289,1.48524002071841,73.1966371725637,16.612558352624,0.539510622515128
1174,392,0.035,1,0,0.502288345482475,0.578033730487134,1.51211766784616,74.1828509492819,17.1450793333875,0.501187233627272
1175,392,0.05,1,0,0.50595269073384,0.575347484502585,1.50533170356384,73.9350550778827,17.0083008742088,0.510504999975406
1176,392,0.075,1,0,0.512319122553314,0.570430841531936,1.4934474161375,73.4991385271235,16.7725935119662,0.529663443891658
1177,393,0.035,1,0,0.499961938587287,0.559921341563056,1.51933242617454,74.4454189053432,17.2923093139149,0.492039535681451
1178,393,0.05,1,0,0.503583387367311,0.557397289781898,1.5127783814112,74.2069343558506,17.1584840227225,0.501187233627272
1179,393,0.075,1,0,0.509875616748018,0.552729048801441,1.5013258090437,73.7883963123037,16.9283126664477,0.515228644581756
1180,394,0.035,1,0,0.507167670948376,0.505945290726858,1.49354187664454,73.5026131539267,16.7744482409114,0.519995996533516
1181,394,0.05,1,0,0.510970253982887,0.503272114186899,1.48619930066149,73.2320549132001,16.6311504075956,0.529663443891658
1182,394,0.075,1,0,0.517581703890334,0.498491510484338,1.47326129637991,72.752997446712,16.3828445266346,0.549540873857625
1183,395,0.035,1,0,0.504279347891169,0.486933695479011,1.50282122929442,73.8431777640916,16.9581079388137,0.510504999975406
1184,395,0.05,1,0,0.508028428896661,0.484384832135684,1.49580652596455,73.5858687144826,16.8190033725874,0.519995996533516
1185,395,0.075,1,0,0.514547519609559,0.479774342448371,1.48350067702618,73.1323770752143,16.578922853859,0.534564359396972
1186,396,0.035,1,0,0.50143081170847,0.468391187062125,1.51171298793921,74.1680963428383,17.1368768236259,0.501187233627272
1187,396,0.05,1,0,0.505125830504509,0.465921742913673,1.50499430688737,73.9227136160735,17.0015424611198,0.505824662003114
1188,396,0.075,1,0,0.511551247416869,0.461403988544213,1.49323207103239,73.4912167038631,16.768366323168,0.524807460249773
1189,397,0.035,1,0,0.559794203567384,0.731949918871451,1.57771828730346,76.5369310974034,18.560077330844,0.519995996533516
1190,397,0.05,1,0,0.563902537668568,0.728111601181935,1.57123257965932,76.3075096825655,18.4119271323046,0.529663443891658
1191,397,0.075,1,0,0.57102030973911,0.720866730418794,1.5597424227426,75.8992855431567,18.1542346985311,0.549540873857625
1192,398,0.035,1,0,0.557926206506825,0.719061531981939,1.58324243170776,76.7317690244221,18.6878539384399,0.510504999975406
1193,398,0.05,1,0,0.562019208561803,0.71572115028464,1.57697000065503,76.5104985629726,18.5428826236847,0.524807460249773
1194,398,0.075,1,0,0.569113288935898,0.70937764089708,1.5658933280707,76.1180990414355,18.2914377324787,0.539510622515128
1195,399,0.035,1,0,0.556057735271899,0.702324464661691,1.58857987049871,76.9195249214693,18.8127416030884,0.505824662003114
1196,399,0.05,1,0,0.560134094302703,0.699394136086143,1.5825083359541,76.7059074461978,18.6707880230736,0.515228644581756
1197,399,0.075,1,0,0.56720204045494,0.693788951470978,1.57181772353403,76.3282378891774,18.425212022684,0.529663443891658
1198,400,0.035,1,0,0.56330110170505,0.588138635040635,1.56736323595952,76.1702932091012,18.3244782146271,0.534564359396972
1199,400,0.05,1,0,0.567521637581992,0.584778558770846,1.56052973655682,75.9273300482919,18.1717024632793,0.544502652842421
1200,400,0.075,1,0,0.57483803571812,0.578595662634532,1.54839629455469,75.4939402736447,17.9054924073744,0.564936974812303
1201,401,0.035,1,0,0.560913817351528,0.57314593649039,1.57456616673038,76.4255202585881,18.4878263116939,0.519995996533516
1202,401,0.05,1,0,0.565114625020058,0.570114027511678,1.568036127955,76.1941741433305,18.3396363539346,0.534564359396972
1203,401,0.075,1,0,0.572400746231374,0.56447905081483,1.55647646827389,75.7828362542921,18.0820654530325,0.554625712957911
1204,402,0.035,1,0,0.558525472402844,0.557088428170122,1.58146213026961,76.6690345287108,18.6465120771232,0.510504999975406
1205,402,0.05,1,0,0.562704361907617,0.554311949318943,1.57520463603466,76.4481005710139,18.5024227283025,0.519995996533516
1206,402,0.075,1,0,0.569956114805206,0.549095055491999,1.56415817024064,76.0564383116178,18.2525611950568,0.539510622515128
1207,403,0.035,1,0,0.567008661611594,0.499954626532106,1.55671056290834,75.7911891543618,18.0872228373408,0.544502652842421
1208,403,0.05,1,0,0.571350063847602,0.49689245891145,1.54950531578722,75.5336588346985,17.9295632039455,0.55975760149511
1209,403,0.075,1,0,0.578880449515814,0.491328729543005,1.53665430905272,75.0721021926848,17.6537496639419,0.586138164514029
1210,404,0.035,1,0,0.564076276631863,0.48348423086333,1.56574177793649,76.1127156112054,18.2880367903096,0.529663443891658
1211,404,0.05,1,0,0.568393320015979,0.480645937721859,1.55894020713855,75.8706992136429,18.1364644484105,0.544502652842421
1212,404,0.075,1,0,0.575886635792515,0.475427474957965,1.54687085981105,75.4392734058051,17.8724676846906,0.564936974812303
1213,405,0.035,1,0,0.561141829583916,0.467129772687212,1.57429581646696,76.415956851587,18.4816514931736,0.519995996533516
1214,405,0.05,1,0,0.565431125904281,0.464457621002371,1.56784288530663,76.1873167610805,18.3352810823083,0.529663443891658
1215,405,0.075,1,0,0.572881022895959,0.459485130109811,1.55644705426994,75.7817866449042,18.0814175959161,0.549540873857625
1216,406,0.035,1,0,0.404493329816555,0.590680254065577,1.43183319661289,71.1990086892717,15.6210063112888,0.461317574560379
1217,406,0.05,1,0,0.40674946238596,0.587116062682714,1.42523278203366,70.9485903130953,15.5039620369841,0.465586093522959
1218,406,0.075,1,0,0.410635013387046,0.580730933978614,1.41382332090927,70.5138718684779,15.3042500947462,0.478630092322638
1219,407,0.035,1,0,0.402517986184933,0.588394012343036,1.43978326386883,71.4995956997887,15.7635000031632,0.452897579903621
1220,407,0.05,1,0,0.404739541830013,0.584914611323268,1.43339839536261,71.2582773833847,15.6489279941822,0.457088189614875
1221,407,0.075,1,0,0.408564781823473,0.578663722952139,1.42236398825541,70.8395050117777,15.4534387326833,0.469894108605215
1222,408,0.035,1,0,0.40058012969978,0.583934751071965,1.44747632723207,71.789388823684,15.9030080534629,0.444631267469109
1223,408,0.05,1,0,0.40276782260772,0.580547148671832,1.44129312797379,71.5565548449345,15.7907530812993,0.448745389933132
1224,408,0.075,1,0,0.406533975076999,0.574444034408361,1.43059671231705,71.1521562255792,15.5989939336369,0.461317574560379
1225,409,0.035,1,0,0.403976952176382,0.500873548993077,1.4209778175865,70.7867431612622,15.4291011241008,0.465586093522959
1226,409,0.05,1,0,0.406248991080035,0.49744920002381,1.41422115650054,70.529069439291,15.3111593377286,0.469894108605215
1227,409,0.075,1,0,0.410163096039285,0.491442607883908,1.40250495547291,70.0803081430606,15.1092891736829,0.483058802039773
1228,410,0.035,1,0,0.401504929137971,0.489982276641506,1.43112000038764,71.1719878344736,15.6083048410189,0.452897579903621
1229,410,0.05,1,0,0.403732921002257,0.48667414133379,1.42462223157558,70.9253866398695,15.4931918829069,0.461317574560379
1230,410,0.075,1,0,0.407570124588646,0.480852884699771,1.41341010357062,70.4980836875899,15.2970778267355,0.469894108605215
1231,411,0.035,1,0,0.399091991443924,0.477033173686181,1.44083272341962,71.5391905509809,15.782436240304,0.444631267469109
1232,411,0.05,1,0,0.401277114656905,0.473838994690146,1.43458835136831,71.3033075443329,15.6701988210596,0.452897579903621
1233,411,0.075,1,0,0.40503944424189,0.468197338893895,1.42380182994228,70.894197131605,15.4787349008268,0.461317574560379
1234,412,0.035,1,0,0.403457148104029,0.428741904523314,1.41012788405025,70.3725676134669,15.2402559782832,0.469894108605215
1235,412,0.05,1,0,0.405745548132132,0.425634116280228,1.40320783552167,70.1073001132019,15.1213071999856,0.478630092322638
1236,412,0.075,1,0,0.409689052009814,0.420247728858397,1.38875779335786,69.5505951424639,14.8765438893613,1.80301774085957
1237,413,0.035,1,0,0.40048679251348,0.412811009512215,1.42251549505818,70.845269725597,15.456101745898,0.457088189614875
1238,413,0.05,1,0,0.402721298895027,0.409796138860776,1.41592887786843,70.594273104622,15.340861711339,0.465586093522959
1239,413,0.075,1,0,0.406570620068098,0.404549321598842,1.40452472411306,70.1578472069058,15.1438551625842,0.474241985260245
1240,414,0.035,1,0,0.397602305376937,0.395752811945035,1.43429305919978,71.2921355034291,15.6649168980209,0.448745389933132
1241,414,0.05,1,0,0.399784708818101,0.392813554905166,1.42798953376455,71.0532759821777,15.5527102400984,0.452897579903621
1242,414,0.075,1,0,0.403542940606412,0.38767398540222,1.41712969821245,70.6400910056081,15.3617907007315,0.461317574560379
1243,415,0.035,1,0,0.466029058702578,0.580693804122868,1.51442610452524,74.2669615093071,17.1919817034421,0.487528490103386
1244,415,0.05,1,0,0.468865073492802,0.576513044097938,1.50796248218723,74.0312163969608,17.0611344195691,0.496592321450336
1245,415,0.075,1,0,0.47375886962326,0.568932539750169,1.49662734970271,73.6160224317682,16.835194696307,0.510504999975406
1246,416,0.035,1,0,0.463795110390559,0.579703199292613,1.52221353259229,74.5500168916983,17.3516367298599,0.474241985260245
1247,416,0.05,1,0,0.466602214334563,0.575652874898706,1.51600961735991,74.3246046214153,17.2242664491045,0.483058802039773
1248,416,0.075,1,0,0.471446514407245,0.568285702664071,1.50518437740218,73.9296663550424,17.0053492882461,0.496592321450336
1249,417,0.035,1,0,0.461587049100316,0.576542703360814,1.52966598323526,74.8199036871112,17.5065443879354,0.465586093522959
1250,417,0.05,1,0,0.464364885967872,0.572631400142897,1.52370293901197,74.6040325760045,17.3824277398083,0.474241985260245
1251,417,0.075,1,0,0.469158956774239,0.565494590515371,1.51331893620053,74.2266322097211,17.1694625560753,0.487528490103386
1252,418,0.035,1,0,0.466319401739238,0.489280843551567,1.5040432982659,73.8879163862572,16.9825140162363,0.492039535681451
1253,418,0.05,1,0,0.469196841494462,0.485229276414933,1.49734957177072,73.6425441083523,16.8494597355555,0.501187233627272
1254,418,0.075,1,0,0.474164871363171,0.478034622737278,1.43413420730944,71.2861248778061,15.6620764496377,1.94088587759278
1255,419,0.035,1,0,0.463502623371471,0.480547341793675,1.51404744740957,74.2531711043979,17.1842750684774,0.478630092322638
1256,419,0.05,1,0,0.466342367401536,0.476671012990286,1.50770510525992,74.0218140128457,17.0559548565581,0.487528490103386
1257,419,0.075,1,0,0.471245734099984,0.469761019834983,1.46205142395876,72.3355276837303,16.1718550432181,2.03235701093622
1258,420,0.035,1,0,0.460727679188901,0.469791794522417,1.52350596538386,74.5968912401053,17.378350863418,0.469894108605215
1259,420,0.05,1,0,0.46352923693934,0.466090325365708,1.51748075835188,74.3781178076302,17.2543418760762,0.474241985260245
1260,420,0.075,1,0,0.468366907714054,0.459463110446344,1.48801060031864,73.2988858834566,16.6663365351123,2.12813904598271
1261,421,0.035,1,0,0.466643008478878,0.417535354995085,1.44196162531051,71.5817606704482,15.8028391778649,1.8706821403658
1262,421,0.05,1,0,0.469564002414462,0.413840220764486,1.40251938921088,70.0808625165618,15.1095358482449,1.8706821403658
1263,421,0.075,1,0,0.474610165518472,0.407351316058064,1.33920750357943,67.6128259525693,14.0715660977915,1.88799134909629
1264,422,0.035,1,0,0.463231515926671,0.404369966426339,1.46725672022603,72.5296570790761,16.2693603702701,1.95884467350599
1265,422,0.05,1,0,0.466105283369262,0.400832294634313,1.42562920269597,70.9636525030685,15.5109600247154,1.97696964011186
1266,422,0.075,1,0,0.471070273441386,0.394590345987035,1.35904974129008,68.394165586691,14.3878421562977,1.97696964011186
1267,423,0.035,1,0,0.45988238222971,0.38999945414663,1.48856869402802,73.3194660172794,16.6771994085751,2.05116217882557
1268,423,0.05,1,0,0.462708318546112,0.386601577393089,1.44481159425081,71.6891296685501,15.8545017243936,2.05116217882557
1269,423,0.075,1,0,0.467590822957632,0.380574056407098,1.37500634036866,69.0172926560044,14.6479796292322,2.07014134879104
1270,424,0.035,1,0,0.515863329946736,0.575363824270362,1.57700542321747,76.5117500491246,18.5436959856154,0.505824662003114
1271,424,0.05,1,0,0.519078890819576,0.570819348531707,1.57079358887612,76.2919549516736,18.4019709177585,0.515228644581756
1272,424,0.075,1,0,0.524628489232522,0.562492644398635,1.52194721289374,74.5403542985725,17.3461397585532,2.05116217882557
1273,425,0.035,1,0,0.513663458389556,0.575333793508126,1.58445972119397,76.7746327552931,18.7162115544168,0.492039535681451
1274,425,0.05,1,0,0.51686430265298,0.57095736927746,1.57855888343514,76.5666129105743,18.5794252762036,0.501187233627272
1275,425,0.075,1,0,0.522390167204769,0.562911166801793,1.55591400748053,75.7627628090828,18.0696835028849,2.12813904598271
1276,426,0.035,1,0,0.511469322870231,0.573150190348553,1.59153711644629,77.0233425065668,18.882555200783,0.483058802039773
1277,426,0.05,1,0,0.514654162574165,0.568951901586097,1.58590797877546,76.8255963644387,18.7500455600401,0.492039535681451
1278,426,0.075,1,0,0.520153937577927,0.561206586877114,1.57601992848334,76.4769242822422,18.5210897318883,0.505824662003114
1279,427,0.035,1,0,0.516994347006248,0.482576279908435,1.52678478441492,74.715677501954,17.4464051625521,1.97696964011186
1280,427,0.05,1,0,0.520274960987554,0.478143009878583,1.48146865666693,73.0572362640941,16.5397495315454,1.99526231496888
1281,427,0.075,1,0,0.525940586704813,0.47019122530046,1.40844692019052,70.3082103317557,15.2112563067381,2.03235701093622
1282,428,0.035,1,0,0.514206755931627,0.475571594938056,1.56093832935102,75.9418801043359,18.1807785353789,2.07014134879104
1283,428,0.05,1,0,0.517467546448645,0.471362476404001,1.51299566378458,74.2148527563267,17.1628957120162,2.08929613085404
1284,428,0.075,1,0,0.523101062339022,0.463778487383212,1.43602387581307,71.357596710196,15.6959090867164,2.10862814993329
1285,429,0.035,1,0,0.511429182246862,0.46659826878344,1.58587390006769,76.8243975609884,18.7492482162666,0.483058802039773
1286,429,0.05,1,0,0.514668109770482,0.462615572476849,1.54298230618179,75.299736988342,17.7887193797235,2.18776162394955
1287,429,0.075,1,0,0.520265769329928,0.455402962980688,1.46188532214333,72.3293250518893,16.1687567837968,2.2080047330189
1288,430,0.035,1,0,0.518202123616585,0.411248948925638,1.41957900173027,70.7334649795973,15.4045905156631,1.94088587759278
1289,430,0.05,1,0,0.52155165187775,0.407199989073574,1.3775855076571,69.1175781184401,14.6905331255996,1.94088587759278
1290,430,0.075,1,0,0.527340318109937,0.400015721868025,1.31002414617444,66.4505657214079,13.6199453866788,1.95884467350599
1291,431,0.035,1,0,0.514808496056341,0.400352047017289,1.44473265189977,71.6861575698281,15.8530677130256,2.01372424986239
