caseID,plantCaseID,actuatorTau_s,isDynamicStable,neutralHeadingPoleMagnitude,dutchNaturalFrequency_radps,dutchDampingRatio,dutchDecayRate_radps,rollModeFrequencyRatio,rollModeDampingRatio,spiralDecayRateRatio,balancedDiskMargin,balancedDiskPhaseMargin_deg,balancedDiskGainMargin_dB,diskMarginCriticalFrequency_radps
595,199,0.035,1,0,2.20909293639107,0.731061283176717,1.61498231673468,1.04130256673574,1,0.930738914195994,1.68441300881791,80.2086026027863,21.3449842836878,1.22461619926505
596,199,0.05,1,0,2.14571541077027,0.757787949337018,1.62599728098844,1.00316573471745,0.992763016702026,0.930727357083656,1.66526010192205,79.563564287819,20.7879463966553,12.5892541179417
597,199,0.075,1,0,2.00197798560468,0.788265851033619,1.57809088057324,0.976879767379326,1,0.930708087294026,1.61161308108243,77.7241887255928,19.3687324627763,10.2801629812647
598,200,0.035,1,0,2.28420243845476,0.714861318622151,1.6328879671537,0.984289426320432,1,0.930663148604401,1.67127231008865,79.7667006917448,20.9596062183176,1.24738351424294
599,200,0.05,1,0,2.23202725698135,0.746901664926143,1.66710487439991,0.922305734146588,1,0.930651565317942,1.65317993182751,79.1535880317698,20.4513368797379,12.0226443461741
600,200,0.075,1,0,2.07806212683677,0.788581813188294,1.63872199989886,1.00973284460874,1,0.930632251877603,1.59485187197194,77.1395332140841,18.9613432623348,9.81747943019984
601,201,0.035,1,0,2.35087104746149,0.69483010190923,1.63345596948313,0.958959542123542,1,0.930587274457305,1.65740704095798,79.2973243350638,20.5678972701806,1.28233058265602
602,201,0.05,1,0,2.31662867295365,0.730445906547392,1.69217193114931,1.13168051484966,1,0.930575664919166,1.64318708129786,78.8126081507799,20.1808180659259,11.5877735615513
603,201,0.075,1,0,2.16839197868661,0.786276529797829,1.70495572024316,1.02518922376919,1,0.930556307701252,1.58109953225147,76.6562505896918,18.6381109312165,9.54992586021436
604,202,0.035,1,0,2.16950318683091,0.613583708001873,1.33117180989759,1.02217794732438,1,0.931309070106099,1.68012355574077,80.0646689935311,21.2176028014584,1.21338885046498
605,202,0.05,1,0,2.16646853680167,0.636617696613523,1.37921220968435,1.05366357287847,1,0.93129769657412,1.69250128088331,80.4791801569708,21.5895468714043,1.19124200802737
606,202,0.075,1,0,2.14850439909031,0.681643046491624,1.46451308399658,0.896713121487182,0.999583910654234,0.931278732932791,1.66898230046276,79.6893982277323,20.8938880106231,9.72747223776965
607,203,0.035,1,0,2.21492948699805,0.588941548475842,1.30446400183744,0.991011150835933,1,0.931215614954104,1.66292123277079,79.4843777479016,20.7219236556278,1.24738351424294
608,203,0.05,1,0,2.21991170929999,0.612048131326046,1.35869281338586,0.98224621839774,1,0.93120420940621,1.67628168625185,79.9354957675223,21.1048302255613,1.22461619926505
609,203,0.075,1,0,2.22298835546258,0.65852812210489,1.46390034718381,1.02217103858172,1,0.931185192372473,1.65513862445439,79.2202274481842,20.5051859297058,9.28966386779936
610,204,0.035,1,0,2.25086653074879,0.563498449881231,1.26835980096649,0.976170267119742,1,0.93112199200449,1.64437778894612,78.8533257353597,20.2126902659117,1.28233058265602
611,204,0.05,1,0,2.2625317274697,0.585984027108042,1.32580745312241,0.954976786833757,1,0.93111055432409,1.6588472823471,79.3462293811035,20.6079089493506,1.25892541179417
612,204,0.075,1,0,2.28439685002153,0.631474610031113,1.44253861002365,1.05066546421227,1,0.931091483704191,1.64350151649207,78.8233629261989,20.189225357103,8.95364765549594
613,205,0.035,1,0,2.06502652976435,0.531473534928918,1.09750694949585,1.01636854227917,1,0.931870410448241,1.67570125997665,79.9159591349506,21.0878989166159,1.20226443461741
614,205,0.05,1,0,2.07140198719738,0.547781353644212,1.13467538448829,1.0260092786041,1,0.931859216273746,1.68807973623148,80.3313995777207,21.455134249839,1.18032063565173
615,205,0.075,1,0,2.08412567095183,0.578720980387189,1.20612725154335,1.02749848060414,0.994400380858063,0.931840551737085,1.70757058312193,80.9804246948922,22.061367388806,1.14815362149688
616,206,0.035,1,0,2.09624212169639,0.503363345316314,1.05517144697006,0.993488514709933,1,0.931759740514189,1.65413743947776,79.1861727454,20.4776265130514,1.23594743344451
617,206,0.05,1,0,2.10665188455983,0.519171827754904,1.09371430935024,0.990097062947154,1,0.931748508739716,1.667740928806,79.6474575855499,20.8584360991209,1.21338885046498
618,206,0.075,1,0,2.1286486376445,0.549019403619454,1.16866940555495,0.951147094708035,1,0.931729781499043,1.6890931954984,80.3653007256117,21.4857879918876,1.18032063565173
619,207,0.035,1,0,2.11954587743477,0.475673439552812,1.00821167780938,0.982843079966179,1,0.931648831593081,1.63034210215305,78.3718450468221,19.8429512574245,1.28233058265602
620,207,0.05,1,0,2.1329839509049,0.49073601884563,1.04673205232869,0.974147826046456,1,0.931637562055281,1.64534106278154,78.8862485664701,20.2385451877712,1.25892541179417
621,207,0.075,1,0,2.16177144111112,0.518841701686103,1.12161717316251,0.906054643762155,1,0.931618771837994,1.6688554326715,79.6851130821895,20.8902592932763,1.21338885046498
622,208,0.035,1,0,1.7971436258015,0.714023913561409,1.28320352492672,1.07200302087947,1,0.918038263918964,1.63303507073557,78.4644816735678,19.9129005883929,1.21338885046498
623,208,0.05,1,0,1.75499045472226,0.721145794434342,1.26560398569537,0.95391541314612,0.990829747551356,0.918024960787186,1.60787864303617,77.5943398925854,19.2766284805427,12.7057410520854
624,208,0.075,1,0,1.68919612004655,0.730014987508921,1.2331384844759,0.975852727557043,1,0.918002780158019,1.54751934123054,75.4625179081988,17.8864950371027,10.3752841581801
625,209,0.035,1,0,1.83934560755562,0.710894371660108,1.30758043994903,0.975817498567845,1,0.917949697121004,1.61856469460979,77.9652706813831,19.5423090601542,1.23594743344451
626,209,0.05,1,0,1.79350210102733,0.719451079312525,1.2903370223334,1.05569860497727,1,0.917936364419343,1.59433552514553,77.1214462698213,18.9490327660984,12.1338885046498
627,209,0.075,1,0,1.72162456487259,0.729863247532064,1.25655049594888,1.01022763732595,1,0.917914134479705,1.52893711220268,74.7935507645361,17.4913005778799,10
628,210,0.035,1,0,1.88437729382253,0.706503703704787,1.33131953726282,0.938679870184024,1,0.917861004927811,1.60338857265793,77.4379034066038,19.1669174762361,1.25892541179417
629,210,0.05,1,0,1.8348606628579,0.716909905947569,1.31542978523635,1.10856326952468,1,0.917847642571941,1.58319016532648,76.7299280290669,18.6866379961062,11.8032063565173
630,210,0.075,1,0,1.75633531055457,0.729327123371005,1.28094297972168,1.02667489294786,1,0.917825363179964,1.51381409787875,74.2446714399327,17.1795283889721,9.72747223776965
631,211,0.035,1,0,1.86262962254036,0.648124344615009,1.20721560336947,1.03138923654095,1,0.918703790254591,1.62825575696525,78.2999918876441,19.7890728285099,1.20226443461741
632,211,0.05,1,0,1.8317009989877,0.663231989672328,1.2148426980434,1.13603603820097,0.998958348860045,0.918690694012863,1.64201870158669,78.7726309723702,20.1496366526703,1.18032063565173
633,211,0.075,1,0,1.77318210604351,0.685332220017912,1.21521882923083,0.940248711896511,1,0.918668858394109,1.61230066534666,77.7480706647993,19.3857767081767,9.90831944892768
634,212,0.035,1,0,1.91307199842084,0.634891309006723,1.21459278530152,0.987457055044432,1,0.918594524878034,1.60940181292523,77.6473301002872,19.3141001783208,1.22461619926505
635,212,0.05,1,0,1.88372854777993,0.65260266190306,1.22932626458397,0.971201913977545,1,0.918581392451148,1.6241557171005,78.1585736229471,19.6839780214408,1.21338885046498
636,212,0.075,1,0,1.82390682478364,0.679279983735065,1.2389433982733,1.01998438676362,1,0.91855949648949,1.59678990308515,77.207379274526,19.0076734303956,9.3756200692588
637,213,0.035,1,0,1.96148051894637,0.618970278491503,1.21409814306789,0.967010575263683,1,0.918485065631129,1.58922717667509,76.9422621499112,18.8279848888617,1.25892541179417
638,213,0.05,1,0,1.9357735443817,0.639158755322946,1.23726660921409,0.930720265763271,1,0.918471896889862,1.60504850995615,77.4957764760544,19.207347127466,1.23594743344451
639,213,0.075,1,0,1.87783925579198,0.670995514870465,1.26002171828411,1.04801584295255,1,0.918449940369655,1.58381534851371,76.7519459854783,18.7011913063535,9.1201083935591
640,214,0.035,1,0,1.85683407621782,0.575551417055914,1.06870348380487,1.02219332955893,1,0.919359168402854,1.62332090280868,78.1297444824418,19.6627055717059,1.19124200802737
641,214,0.05,1,0,1.8444616091785,0.591944398265267,1.09181871736856,1.03861495955834,1,0.919346274394037,1.63706609403353,78.6029184418306,20.0184730115197,1.16949939101987
642,214,0.075,1,0,1.81667399636335,0.620324255710119,1.12692694466202,0.986230756396553,0.991746560518406,0.919324776017268,1.65884762228089,79.3462409198599,20.607918411193,1.13762728582343
643,215,0.035,1,0,1.89876678579214,0.553851828641724,1.05163545647514,0.991216893805759,1,0.919229752261232,1.59974873459434,77.310837648678,19.0787894817487,1.22461619926505
644,215,0.05,1,0,1.89075948822998,0.571418646976769,1.08041522852286,0.985763168409173,1,0.919216815737509,1.61470207724076,77.8314162442425,19.4455168209477,1.20226443461741
645,215,0.075,1,0,1.87056022182694,0.602909294370617,1.12777814341943,1.06594232374543,1,0.919195246462372,1.63835169107445,78.6470119999388,20.052364758951,1.16949939101987
646,216,0.035,1,0,1.93467814825996,0.530559036550411,1.02646097437594,0.976969231184545,1,0.919100059935418,1.57405780502668,76.4075363623522,18.4762181542103,1.25892541179417
647,216,0.05,1,0,1.93137712769368,0.548698895400395,1.05974449656711,0.963348614620674,1,0.919087080715005,1.59037376316867,76.9825194701161,18.855037918323,1.23594743344451
648,216,0.075,1,0,1.92069409780141,0.582154922581029,1.11814152380742,1.11182734030131,1,0.919065440238287,1.61612628800188,77.8808000036151,19.4811043380251,1.20226443461741
649,217,0.035,1,0,3.04678042991211,0.622621738378335,1.89699172772897,1.02315622103664,1,0.953845920507758,1.76599018858763,82.8886919227009,24.1329023523619,15.2756605823807
650,217,0.05,1,0,3.11075402508397,0.644168235227418,2.00384893056492,1.04070155789743,0.996133506101281,0.953837781398967,1.73170035492319,81.7753143275291,22.865733313682,12.8233058265602
651,217,0.075,1,0,3.28309823730504,0.684868988776994,2.24849216983864,0.980732033536593,1,0.953824210145936,1.68893302359891,80.359943954464,21.4809372479158,10.471285480509
652,218,0.035,1,0,3.07654609414755,0.599698548873825,1.84500022820372,0.987452221792166,1,0.953791363012059,1.75920334599201,82.669825218,23.8689074137396,14.4543977074593
653,218,0.05,1,0,3.1442423278611,0.620020788186884,1.949495606371,0.95633094819652,1,0.953783204082944,1.72222240546613,81.4642194281451,22.5421021247927,12.2461619926505
654,218,0.075,1,0,3.32292841095154,0.656845059325348,2.18264910922535,1.01088495152025,1,0.953769599773999,1.67551164045295,79.9095755004856,21.082373613021,10.0925288607668
655,219,0.035,1,0,3.09495417917265,0.577572096133302,1.78755917270127,0.970800207242571,1,0.953736710912497,1.75232079459454,82.4471184619354,23.6082082883287,1.30617088813184
656,219,0.05,1,0,3.16417191962734,0.596650259330539,1.88790399641206,0.9173514348727,1,0.953728532098919,1.71454240834589,81.2110671856016,22.2872744712891,11.9124200802738
657,219,0.075,1,0,3.34237382719562,0.629882022023071,2.10530118463097,1.02439799437745,1,0.953714894626613,1.66472341259387,79.5454017736579,20.7727595066299,9.81747943019984
658,220,0.035,1,0,2.73106340405003,0.533236966323868,1.45630396441377,1.01389131782997,1,0.95417286521718,1.76504187178498,82.8581542280717,24.0955867340289,1.24738351424294
659,220,0.05,1,0,2.76769747822247,0.547421525645183,1.51509717605287,1.0271263281006,1,0.954164839096872,1.77373732947822,83.1376278257535,24.4431751835645,12.3594743344451
660,220,0.075,1,0,2.85159382696422,0.572281167790086,1.63191344535809,0.940558620142695,0.997922431088777,0.954151456280815,1.73482293324993,81.8774876967742,22.9746810903127,10
661,221,0.035,1,0,2.7510717769443,0.507617495674409,1.39649216583301,0.992342327598581,1,0.954105466404604,1.75457188786132,82.5200433605126,23.6927223464433,1.28233058265602
662,221,0.05,1,0,2.7895283668324,0.520869880709824,1.45298130766866,0.986385682801429,1,0.954097415976724,1.76469689544554,82.8470417366577,24.0820471729664,1.24738351424294
663,221,0.075,1,0,2.87611417080074,0.543409561920566,1.56290794158836,1.03010062960138,1,0.954083992620716,1.72387151154339,81.5184529196914,22.5976694423625,9.54992586021436
664,222,0.035,1,0,2.76239305166745,0.483562082849953,1.33578853771455,0.982148669067461,1,0.954037921533219,1.74339607455268,82.1571972804507,23.2800496961353,1.30617088813184
665,222,0.05,1,0,2.80155998743016,0.495937078322155,1.38939747491037,0.96885868744611,1,0.95402984669946,1.75428299468084,82.5106891229355,23.6818358512638,1.28233058265602
666,222,0.075,1,0,2.88823169843639,0.516416704702495,1.49153109612381,1.05621414033927,1,0.954016382640451,1.71483380471385,81.2206898994074,22.2968269534739,9.20449571753171
667,223,0.035,1,0,2.50637793767804,0.470805188904229,1.1800157384139,1.01056946578132,1,0.95449549618681,1.76132389712249,82.738289347186,23.9506359039005,1.24738351424294
668,223,0.05,1,0,2.53060868329574,0.481266342034769,1.21789678413116,1.01574197891762,1,0.954487580789522,1.77081549865142,83.0438541588869,24.325000768045,1.21338885046498
669,223,0.075,1,0,2.58225795351942,0.499040587876181,1.28865152717228,1.05990796922259,0.99786035813759,0.954474382631674,1.76896827122043,82.9844987674759,24.251017069972,9.6382902362397
670,224,0.035,1,0,2.51970471842677,0.443027208660575,1.11629774805349,0.994329969046902,1,0.954415560454676,1.74813695293105,82.3113652201623,23.4530199592347,1.27057410520854
671,224,0.05,1,0,2.54500333788757,0.452727960170943,1.15219416979008,0.991784103483196,1,0.954407616435825,1.7584906498812,82.6467989357739,23.8415904979905,1.24738351424294
672,224,0.075,1,0,2.59809067120188,0.468806226193147,1.21800108287378,0.971234348964408,1,0.954394370544276,1.76017138310227,82.7010882035548,23.9061327404349,9.1201083935591
673,225,0.035,1,0,2.52609458341212,0.417379964736106,1.05434126814462,0.986891213454965,1,0.954335416913054,1.73378056355863,81.8433980465067,22.9381806176019,1.30617088813184
674,225,0.05,1,0,2.55177830656909,0.426395931132822,1.08806788707406,0.981059062304914,1,0.95432744413507,1.7451238633164,82.2134249326206,23.3427402031266,1.28233058265602
675,225,0.075,1,0,2.60489315029107,0.441012305450776,1.1487899336628,0.941460559376556,1,0.954314150279689,1.75271171619778,82.4597883337412,23.6228332519156,8.79022516830884
676,226,0.035,1,0,2.74891521148952,0.75327587632555,2.0706915148794,1.03744223630567,1,0.942975795463335,1.71301656563978,81.1606570122033,22.2374011660775,15.4170045294956
677,226,0.05,1,0,2.75942218379451,0.800031698819177,2.20762521746044,0.999765113403116,0.993395073681027,0.942965969125373,1.67214388297136,79.7960989724471,20.9847279702592,12.9419584144999
678,226,0.075,1,0,2.44197898559151,0.907488569606836,2.21606801664439,0.979476646104323,1,0.942949584823705,1.62176155949828,78.0758631974804,19.6230838134847,10.6659612123026
679,227,0.035,1,0,2.81105854840918,0.73032520274948,2.05298690430759,0.980771938020753,1,0.942909096489386,1.70498048137266,80.8945362102583,21.9787034862722,14.5881426027535
680,227,0.05,1,0,2.84672590264995,0.775458934758491,2.20751903601833,1.08893941445571,1,0.942899246601421,1.66100953832914,79.4195863029116,20.6682676390584,12.3594743344451
681,227,0.075,1,0,2.72482172580963,0.91367134351695,2.48959152706466,1.01166630673636,1,0.942882823023967,1.60616273446685,77.5345971870942,19.2345702745284,10.1859138805412
682,228,0.035,1,0,2.85603598321203,0.706307549325597,2.01723977608821,0.956078842455376,1,0.94284228307204,1.69829396830578,80.6723012617149,21.7683487307684,14.0604752412991
683,228,0.05,1,0,2.90851683533367,0.748735017180001,2.17770840267187,1.13291002635417,1,0.942832409558434,1.65201519911049,79.1139306321251,20.4194460174581,12.0226443461741
684,228,0.075,1,0,3.05020469507005,0.877252584799142,2.67579995291668,1.02639573022232,1,0.942815946579683,1.59368740570596,77.0987370619454,18.9336002690742,9.90831944892768
685,229,0.035,1,0,2.54233012159022,0.626421672269111,1.59257068622668,1.02004433637872,1,0.943375152993233,1.71361590404717,81.1804622440866,22.2569617366449,1.23594743344451
686,229,0.05,1,0,2.56848702256892,0.651738905832168,1.67398292173319,1.0481757198854,1,0.943365460713937,1.72236242255012,81.4688258322073,22.5468081809476,12.3594743344451
687,229,0.075,1,0,2.63244293484211,0.705486412208947,1.85715272144655,0.924601373772203,1,0.943349299982517,1.67600632017859,79.9262278861955,21.0967942187664,10.0925288607668
688,230,0.035,1,0,2.57942084856746,0.600915938426024,1.55001509981257,0.98906982129056,1,0.943292743645185,1.70139022739157,80.7753006320725,21.8652171439041,1.27057410520854
689,230,0.05,1,0,2.61238650492449,0.625046038916067,1.63286183702084,0.978426825329967,1,0.943283022474289,1.71325856891731,81.1686547544953,22.2452948703724,1.24738351424294
690,230,0.075,1,0,2.69613825538572,0.675061199664091,1.82005832514093,1.02591063786731,1,0.943266813558977,1.66313107379197,79.4914860046089,20.7278301322196,9.6382902362397
691,231,0.035,1,0,2.60468914599895,0.575795177802427,1.49976744994052,0.974684097018638,1,0.943210157575335,1.68843348520917,80.343234731571,21.4658235962734,1.29419584144999
692,231,0.05,1,0,2.6419747734381,0.598491479479901,1.58119939090354,0.952097460630744,1,0.943200407397947,1.70111799827054,80.7662510359538,21.8566633640458,1.27057410520854
693,231,0.075,1,0,2.73660407608778,0.644110850438412,1.76267637876212,1.05230624270111,1,0.943184150108269,1.65255975084485,79.1324746239803,20.4343440265946,9.28966386779936
694,232,0.035,1,0,2.36583681839879,0.544010545663536,1.28704017852801,1.01475664625013,1,0.943769302216965,1.70921625068414,81.0349384392745,22.1142404372456,1.23594743344451
695,232,0.05,1,0,2.38630589632064,0.561078001019603,1.33890374212888,1.02344631500857,1,0.94375974135519,1.72037814046366,81.4035154174685,22.4803192887342,1.21338885046498
696,232,0.075,1,0,2.43318235196309,0.593573815204112,1.44427333174205,1.0252540892318,0.994922014435151,0.943743799788637,1.71674152075089,81.2836537387307,22.3595888024813,9.72747223776965
697,233,0.035,1,0,2.39116253977313,0.516286054251765,1.2345238727341,0.992123330321212,1,0.943671550564694,1.69389238929339,80.5256083629023,21.6322022373098,1.25892541179417
698,233,0.05,1,0,2.41498554964399,0.532395669277356,1.28572784799785,0.98801532248191,1,0.943661955672705,1.70599454893655,80.9281760532317,22.0109878716796,1.23594743344451
699,233,0.075,1,0,2.46920046736515,0.562433325902237,1.38876063117954,0.94339716747114,1,0.943645957354204,1.7063080344164,80.9385719548965,22.0209889041255,9.20449571753171
700,234,0.035,1,0,2.40718561804735,0.489833576890232,1.17912034152686,0.981868981220258,1,0.94357354743214,1.67731936349568,79.9704091525572,21.135168873232,1.29419584144999
701,234,0.05,1,0,2.43300825278656,0.504924510632065,1.22848550140203,0.972648367595916,1,0.943563918348886,1.69048167520454,80.4117191648794,21.5279337404802,1.27057410520854
702,234,0.075,1,0,2.49101165065791,0.532440534473605,1.32631557465628,0.901605845110791,1,0.943547863008934,1.69750326862057,80.6459728128381,21.7437576066513,8.87156012037961
703,235,0.035,1,0,2.05093430911302,0.800385462973183,1.64153800652701,1.06533427203986,1,0.932354372742564,1.66229586634241,79.46318943224,20.7043410029466,15.5596563160507
704,235,0.05,1,0,1.96286382828381,0.806692354539657,1.58342724327899,0.947901124866972,0.991955169114999,0.932342979223137,1.61562182736797,77.8633120282954,19.4684856355102,13.0617088813184
705,235,0.075,1,0,1.8434507737196,0.809965084703462,1.49313076208246,0.978565322176691,1,0.932323982112199,1.55877097894971,75.8646674782692,18.1327194135384,10.7646521362983
706,236,0.035,1,0,2.11783336847237,0.799712013385543,1.69365678711613,0.970285992162826,1,0.932276071994669,1.65319748757494,79.1541856051056,20.4518183043492,14.7231250243272
707,236,0.05,1,0,2.0163374959745,0.808556258579519,1.63032230177874,1.06207162720081,1,0.93226465159892,1.60309654568907,77.4277171490304,19.1598204126248,12.5892541179417
708,236,0.075,1,0,1.88063152373434,0.81290367634398,1.52877227949202,1.01225900932006,1,0.93224560966665,1.54141963276234,75.2435882237152,17.7552386564529,10.3752841581801
709,237,0.035,1,0,2.19420014651134,0.796407486033383,1.74747742253718,0.934104677149824,1,0.932197638296268,1.64564310338494,78.8965685246101,20.2466652162742,14.3218789927354
710,237,0.05,1,0,2.07782380427754,0.809457103610475,1.68190923842339,1.11038235047697,1,0.932186190939561,1.59302919142973,77.0756668019691,18.9179497320628,12.1338885046498
711,237,0.075,1,0,1.92180225512954,0.815703888091399,1.56762157165198,1.02795300364071,1,0.932167104044928,1.52762743030801,74.7461748615427,17.4639608084608,10.0925288607668
712,238,0.035,1,0,2.19755474798011,0.706444986658716,1.55245153461861,1.02844413056103,1,0.932822798319437,1.66529484810713,79.564739994858,20.7889303842662,1.22461619926505
713,238,0.05,1,0,2.15008647108852,0.733695652993103,1.57750909739693,1.13288300485558,0.999437422758683,0.932811557574249,1.67311872876921,79.8289657287962,21.0128985665108,12.4738351424294
714,238,0.075,1,0,2.02671892625646,0.77074452590092,1.56208251795195,0.949185277335429,1,0.932792815239661,1.62021695858416,78.0224507812382,19.5839806065551,10.1859138805412
715,239,0.035,1,0,2.26374797614643,0.68817501837345,1.55785480507743,0.984711600562112,1,0.932726041536515,1.65166493543916,79.1020002437204,20.409874542043,1.25892541179417
716,239,0.05,1,0,2.22845035086313,0.719248928221047,1.60281052645212,0.964981975060073,1,0.932714767808702,1.66348354651551,79.5034241866867,20.7377588418354,11.9124200802738
717,239,0.075,1,0,2.1074921100594,0.767478996097426,1.61745592891164,1.02352464735392,1,0.932695970469658,1.60573249161646,77.519609592793,19.2240503015629,9.72747223776965
718,240,0.035,1,0,2.31944214195409,0.666677612009757,1.54632014839275,0.964877922607695,1,0.93262907941619,1.63730198181453,78.611011030182,20.0246835333852,1.28233058265602
719,240,0.05,1,0,2.29967561555476,0.69974303224559,1.60918198840953,0.926129256276282,1,0.932617772577069,1.65144019153462,79.09434412404,20.4037376652632,1.25892541179417
720,240,0.075,1,0,2.19931501410676,0.759492971734819,1.67036429584495,1.04971466768814,1,0.932598920018575,1.59391230017576,77.1066178655644,18.9389527992155,9.3756200692588
721,241,0.035,1,0,2.15622112913073,0.611335531157459,1.31817458927007,1.02004219893863,1,0.933285184543085,1.66032973886994,79.3965317563042,20.649253704747,1.22461619926505
722,241,0.05,1,0,2.15179158961369,0.634283137477581,1.36484512065804,1.03487473831562,1,0.933274093615118,1.67288510463003,79.8210905681368,21.0061404501149,1.20226443461741
723,241,0.075,1,0,2.13077472427746,0.678726074103715,1.44621236340826,0.982604490749478,0.992586934918135,0.933255601124033,1.66678617705078,79.6151831782683,20.8312515246056,9.72747223776965
724,242,0.035,1,0,2.19931845746895,0.586577218278479,1.29007010289065,0.98936037534954,1,0.933170399141817,1.64328922199185,78.8161018990634,20.1835483456183,1.24738351424294
725,242,0.05,1,0,2.20288525900779,0.609672411201218,1.3430383674589,0.982740635836036,1,0.933159269353292,1.65682272917021,79.2774734890245,20.551707830932,1.22461619926505
726,242,0.075,1,0,2.20235773630895,0.655855625744281,1.44442871125966,1.07189784881838,1,0.933140712055452,1.65495140351596,79.2138605138304,20.5000268341811,9.28966386779936
727,243,0.035,1,0,2.23171065605904,0.561136274757113,1.25229380387673,0.975632764415551,1,0.933055321487985,1.62501644171744,78.1882852113534,19.7059550971493,1.28233058265602
728,243,0.05,1,0,2.24185929832936,0.583615861228224,1.30838464514699,0.961161197598171,1,0.933044152657139,1.63962341818176,78.6906025134124,20.0859977809738,1.25892541179417
729,243,0.075,1,0,2.25972810329004,0.628939177305306,1.42123153421692,1.11319946769233,1,0.933025530249559,1.64500732438253,78.8748437967923,20.229580255347,8.95364765549594
730,244,0.035,1,0,2.19908831264586,0.621590377330413,1.36693213404044,1.01969567586826,1,0.933561788020729,1.70627608678778,80.9375125714705,22.0199692389191,1.19124200802737
731,244,0.05,1,0,2.19903077294243,0.645266636815359,1.41896119111004,1.03419126900343,1,0.93355075575735,1.71441562698986,81.206880082089,22.2831211669201,12.0226443461741
732,244,0.075,1,0,2.18698015786013,0.692493208303142,1.51446890601187,0.983344705256927,0.99272745752848,0.933532361087334,1.66513477057513,79.5593232827709,20.7843978717237,9.72747223776965
733,245,0.035,1,0,2.2422567949218,0.595731270124292,1.33578248838359,0.989605546468354,1,0.933447925543089,1.69033817243653,80.4069231779511,21.5235698590378,1.22461619926505
734,245,0.05,1,0,2.25064338948238,0.619191098144628,1.39357835186554,0.983162212279756,1,0.933436854707332,1.70341652739627,80.8426218607685,21.9291122897794,1.20226443461741
735,245,0.075,1,0,2.26205486055076,0.667067886016223,1.50894415388032,1.07172095852641,1,0.933418395710468,1.65336222028708,79.1597926275817,20.4563367819688,9.28966386779936
736,246,0.035,1,0,2.27383575322998,0.56942420847113,1.29477712397634,0.976336084985508,1,0.933333774363251,1.67326753830485,79.8339814293458,21.0172055194863,1.25892541179417
737,246,0.05,1,0,2.28873817665471,0.591964663951858,1.35485212561719,0.962317556202914,1,0.933322664774474,1.6873813022954,80.3080264590325,21.4340619916047,1.23594743344451
738,246,0.075,1,0,2.31910495705082,0.63787105967487,1.47928993645125,1.11225159409339,1,0.93330414115111,1.64351039070772,78.8236664311199,20.1894627307551,8.95364765549594
739,247,0.035,1,0,2.05851419093401,0.521980601841798,1.07450447628362,1.01453577677422,1,0.93423749927201,1.70079681217311,80.7555724204582,21.8465804994207,1.18032063565173
740,247,0.05,1,0,2.06694253434133,0.537236518109287,1.11043701028152,1.01994481577173,1,0.934226684409495,1.71292817174236,81.1577355256788,22.2345194501943,1.15877735615513
741,247,0.075,1,0,2.08451673793145,0.565950110407601,1.1797324779788,1.0592309507731,1,0.934208652288224,1.71709214376063,81.2952195344199,22.3711663846739,9.28966386779936
742,248,0.035,1,0,2.08391782339563,0.492267632693333,1.02584529365041,0.992784456546886,1,0.934097566661208,1.67991329868886,80.057605946883,21.2113991138378,1.21338885046498
743,248,0.05,1,0,2.09584287201701,0.506843589086295,1.06226452341403,0.990288369191419,1,0.934086704876511,1.69324619135544,80.5040454852899,21.6123659003447,1.19124200802737
744,248,0.075,1,0,2.12122602817696,0.534014951380139,1.13276641430321,0.977720799739602,1,0.934068594505121,1.70863909863648,81.0158249689177,22.0956660116987,8.79022516830884
745,249,0.035,1,0,2.10051360634979,0.463758223074844,0.974130457625312,0.983829949818586,1,0.933957190721269,1.65689451839882,79.2799126942106,20.5536955377489,1.25892541179417
746,249,0.05,1,0,2.11479718626072,0.477485583562189,1.00978516859738,0.978308486112633,1,0.933946281742163,1.67159118364883,79.7774578061375,20.9687902163603,1.23594743344451
747,249,0.075,1,0,2.14521093411395,0.502702417006401,1.07840272156764,0.952503807207399,1,0.933928092666045,1.69460563489481,80.5494005664061,21.6541413746837,1.19124200802737
748,250,0.035,1,0,1.93234520532946,0.454261232295826,0.877789514193891,1.01194795958484,1,0.934900449536573,1.69497542170632,80.5617324946391,21.6655343704649,1.16949939101987
749,250,0.05,1,0,1.94035227966939,0.465190881217202,0.902634186851208,1.0149587838556,1,0.934889845905641,1.70706206275867,80.9635706849309,22.0450847570056,1.14815362149688
750,250,0.075,1,0,1.95696315155745,0.484864122923038,0.948861222072607,1.02611795748527,1,0.934872166044032,1.72615609282014,81.593511987426,22.675159227436,1.11686324778056
751,251,0.035,1,0,1.94769464343567,0.421992114468858,0.821911780923085,0.994530744080369,1,0.934735341223776,1.66876950461679,79.6822105843253,20.8878022670664,1.20226443461741
752,251,0.05,1,0,1.95759209998135,0.432256112844728,0.846181151673485,0.993214707510978,1,0.934724682785497,1.68231433549863,80.1382191239494,21.2824648171118,1.19124200802737
753,251,0.075,1,0,1.97791654749737,0.450496618798588,0.891044716913339,0.988724591263607,1,0.934706911524575,1.70366173591037,80.8507640341673,21.9368716435451,1.15877735615513
754,252,0.035,1,0,1.95620683258675,0.391908027647641,0.766653161429912,0.987962819230038,1,0.934569605591896,1.63897018520506,78.6682152861113,20.0687085753991,1.24738351424294
