caseID,plantCaseID,aileronTau_s,isStable,minimumDecayRate_per_s,minimumOscillatoryDampingRatio,balancedDiskPhaseMargin_deg,balancedDiskGainMargin_dB,diskMarginCriticalFrequency_radps
460,154,0.035,1,0.126357218463055,0.705693327704155,66.4458209726435,13.6181452594104,0.272897778280804
461,154,0.05,1,0.126371191465856,0.701274885256385,66.4475926322361,13.6188173756962,0.272897778280804
462,154,0.075,1,0.126394510702739,0.693083419898994,66.4505784750885,13.6199502258044,0.272897778280804
463,155,0.035,1,0.126357688394034,0.695680228589798,66.4344026963944,13.6138146398241,0.272897778280804
464,155,0.05,1,0.126371654798061,0.691750154181172,66.4360931475792,13.6144556539163,0.272897778280804
465,155,0.075,1,0.126394963015836,0.684420869057279,66.4389432940614,13.6155365192339,0.272897778280804
466,156,0.035,1,0.12635815782793,0.680532679042968,66.4229990614958,13.6094915476658,0.272897778280804
467,156,0.05,1,0.126372117635187,0.677005164863731,66.4246085396467,13.6101015776725,0.272897778280804
468,156,0.075,1,0.126395414837143,0.67038666238181,66.4273233829431,13.6111306560112,0.272897778280804
469,157,0.035,1,0.126309101012355,0.567128996633335,66.3684590905772,13.5888427917831,0.272897778280804
470,157,0.05,1,0.126323108755791,0.56341374116253,66.3703155388952,13.5895449015627,0.275422870333817
471,157,0.075,1,0.126346486028408,0.556659404333406,66.373036100492,13.5905739134021,0.275422870333817
472,158,0.035,1,0.126309697027081,0.552898119343091,66.3541949728734,13.5834498283865,0.272897778280804
473,158,0.05,1,0.126323696537301,0.549469753906491,66.3559716141873,13.5841213719509,0.272897778280804
474,158,0.075,1,0.126347060061373,0.543183661550046,66.3586014877115,13.5851155117119,0.275422870333817
475,159,0.035,1,0.126310292265858,0.537166464980691,66.3399537958247,13.5780685965366,0.272897778280804
476,159,0.05,1,0.126324283545881,0.533940161266781,66.3416286630229,13.5787013105633,0.272897778280804
477,159,0.075,1,0.126347633326525,0.527970489164643,66.3441912786981,13.5796694707557,0.275422870333817
478,160,0.035,1,0.126261121517262,0.480357911115094,66.2897200971431,13.5591114204326,0.275422870333817
479,160,0.05,1,0.126275163798937,0.476998155822642,66.2914380871577,13.5597591295954,0.275422870333817
480,160,0.075,1,0.126298598769453,0.470954511592874,66.2943371312017,13.5608522149256,0.275422870333817
481,161,0.035,1,0.126261846971657,0.464389756508881,66.27274604457,13.5527143122906,0.275422870333817
482,161,0.05,1,0.126275879391725,0.461202248323772,66.2743380822348,13.5533141293428,0.275422870333817
483,161,0.075,1,0.126299297894395,0.455408195966379,66.2770266358239,13.5543271564827,0.275422870333817
484,162,0.035,1,0.126262571309747,0.448260580183562,66.2558057248401,13.546334214678,0.275422870333817
485,162,0.05,1,0.126276593872507,0.44517838545047,66.2572723759374,13.5468864181962,0.275422870333817
486,162,0.075,1,0.12629999591462,0.439517490272998,66.2597513843528,13.5478198537877,0.275422870333817
487,163,0.035,1,0.122548859902004,0.5568471680846,64.6831259606027,12.9718975771711,0.275422870333817
488,163,0.05,1,0.122566395022804,0.552765943641155,64.6816153364119,12.9713620594704,0.277971326775929
489,163,0.075,1,0.122595669033492,0.545542155367941,64.6790697281076,12.9704597064417,0.277971326775929
490,164,0.035,1,0.12254080732589,0.555160646891437,64.6716373711081,12.9678256107623,0.275422870333817
491,164,0.05,1,0.122558340959583,0.551152317016993,64.6704670386051,12.9674108999509,0.275422870333817
492,164,0.075,1,0.122587612499736,0.544038162571739,64.6676004996131,12.9663952089084,0.277971326775929
493,165,0.035,1,0.122532761885703,0.551464854525686,64.6602171017763,12.9637795688198,0.275422870333817
494,165,0.05,1,0.122550294031967,0.547536728342924,64.6588476665145,12.9632945113887,0.275422870333817
495,165,0.075,1,0.12257956310106,0.540545698908934,64.6562034266374,12.9623579842076,0.277971326775929
496,166,0.035,1,0.122455486590584,0.471064903776978,64.5428428347481,12.9222938975838,0.277971326775929
497,166,0.05,1,0.122473078375658,0.467282806546838,64.5413323568772,12.9217611872023,0.277971326775929
498,166,0.075,1,0.122502447118304,0.46070645475619,64.5388958700833,12.920901957195,0.277971326775929
499,167,0.035,1,0.122445503047096,0.461362844975665,64.5293458901857,12.9175348849464,0.277971326775929
500,167,0.05,1,0.122463092913891,0.45767886527008,64.5275781402844,12.9169117519622,0.277971326775929
501,167,0.075,1,0.122492458469011,0.451253221565336,64.5247108919694,12.9159011308856,0.277971326775929
502,168,0.035,1,0.122435530490877,0.449659331354114,64.5159576094648,12.9128165116429,0.277971326775929
503,168,0.05,1,0.122453118439105,0.446068801090846,64.5139342700701,12.9121036361983,0.277971326775929
504,168,0.075,1,0.122482480806058,0.439783950335224,64.510639073914,12.9109427653509,0.277971326775929
505,169,0.035,1,0.122362606003095,0.402315686263103,64.4014258251582,12.872546828412,0.277971326775929
506,169,0.05,1,0.122380253768808,0.398918349902727,64.3999032969084,12.8720126361344,0.280543363795171
507,169,0.075,1,0.122409716101488,0.393070755766108,64.3964945698292,12.8708167620046,0.280543363795171
508,170,0.035,1,0.122350723166776,0.387634764250817,64.3854231837631,12.8669336427492,0.277971326775929
509,170,0.05,1,0.122368368561177,0.384308925957203,64.3836626442775,12.8663163046941,0.277971326775929
510,170,0.075,1,0.122397826952623,0.378561924528648,64.3805670415974,12.8652309189593,0.280543363795171
511,171,0.035,1,0.122338855922555,0.371755322553566,64.369577531493,12.8613787447022,0.277971326775929
512,171,0.05,1,0.12235649894537,0.368480873418344,64.3675078456766,12.8606534260621,0.277971326775929
513,171,0.075,1,0.12238595339507,0.36279740939838,64.3641374997202,12.85947240966,0.277971326775929
514,172,0.035,1,0.124553814330979,0.544253784312825,66.1635717927149,13.5116719298909,0.270395836410884
515,172,0.05,1,0.124569733602644,0.539518330385954,66.1650378006889,13.5122218793532,0.270395836410884
516,172,0.075,1,0.124596305883842,0.531047913144046,66.1675299978855,13.5131568604048,0.270395836410884
517,173,0.035,1,0.124545769037287,0.543959988912438,66.1474008714301,13.5056077795126,0.270395836410884
518,173,0.05,1,0.124561687712185,0.539336151342567,66.1487207889469,13.5061026079524,0.270395836410884
519,173,0.075,1,0.124588259009344,0.531039509011817,66.1509688000961,13.5069454319758,0.270395836410884
520,174,0.035,1,0.124537730658512,0.541677090351908,66.1312802836985,13.4995663560183,0.270395836410884
521,174,0.05,1,0.124553648735183,0.537173743571135,66.1324546355364,13.5000063316084,0.270395836410884
522,174,0.075,1,0.124580219045884,0.52906760723995,66.1344593361594,13.5007574477703,0.270395836410884
523,175,0.035,1,0.124468813382806,0.457562333560466,66.0499919530534,13.4691607734823,0.270395836410884
524,175,0.05,1,0.124484791123454,0.453135711032336,66.0515549959275,13.4697445070914,0.270395836410884
525,175,0.075,1,0.12451146112574,0.445351355337645,66.0537135257739,13.4705506900671,0.272897778280804
