caseID,sideForceScale,rollMomentScale,yawMomentScale,aileronEffectivenessScale,inertiaScale,IxzNormalized,riseTime_s,overshoot_pct,settlingTime_s,finalHeadingError_deg,peakBank_deg,peakRollRate_degps,peakYawRate_degps,peakSideslip_deg,peakAutomaticAileron_deg,peakAutomaticRudder_deg,peakAileronRate_degps
46,0.8,0.8,1,1.2,0.8,-0.1,16.58,0,32.24,0.00010470588170614,15.0545494161566,5.96876776457705,2.57167082223804,0.433583022031639,0.872813131198509,0.184350662096265,2.05565679835475
47,0.8,0.8,1,1.2,0.8,0,16.58,0,32.24,0.00010468166475924,15.0474829716683,5.94074756390083,2.57259648982746,0.438496575574859,0.858408049117922,0.188979737085966,2.05158156693435
48,0.8,0.8,1,1.2,0.8,0.1,16.56,0,32.24,0.000104657456724254,15.0403258604567,5.91280598912095,2.57363397452067,0.443629188030513,0.844775109192347,0.193568441215007,2.04393247903188
49,0.8,0.8,1,1.2,1,-0.1,16.56,0,32.24,0.000105121467668622,15.0871598756657,6.06692732136537,2.58047766987017,0.434854887089593,0.897482915136395,0.189928236089333,2.0955550305837
50,0.8,0.8,1,1.2,1,0,16.54,0,32.24,0.000105091044651677,15.078801015287,6.04616923085147,2.58073868849373,0.441682683921004,0.878838465066833,0.197533623805881,2.09227397481238
51,0.8,0.8,1,1.2,1,0.1,16.52,0,32.24,0.000105060640686255,15.0700985362566,6.02445057241501,2.58166242280861,0.448883268018646,0.861001288389962,0.205291967336415,2.08571556356781
52,0.8,0.8,1,1.2,1.2,-0.1,16.52,0,32.24,0.000105537445144662,15.1207358484741,6.15628777973642,2.58939116606069,0.434726526554273,0.924042474897072,0.19487523771403,2.12495904554472
53,0.8,0.8,1,1.2,1.2,0,16.52,0,32.24,0.000105500755894301,15.112318785512,6.14761892624129,2.58580510947245,0.443697929917175,0.902482618474601,0.206381313720007,2.12222387838571
54,0.8,0.8,1,1.2,1.2,0.1,16.5,0,32.24,0.000105464091401377,15.1029762539133,6.13603808311699,2.58445458743364,0.453284400455464,0.881557860932477,0.218370669444392,2.11649537295114
55,0.8,0.8,1.2,0.8,0.8,-0.1,16.24,0,32.58,0.000134726799251512,15.6520363269525,5.3989946013517,2.67473237215273,0.439888692736242,1.22984894225773,0.18750850355607,2.14065220369985
56,0.8,0.8,1.2,0.8,0.8,0,16.24,0,32.58,0.000134643217429593,15.6369628780633,5.37135405282562,2.67428608335828,0.444358609260881,1.21711297417229,0.189815511557251,2.1379663447868
57,0.8,0.8,1.2,0.8,0.8,0.1,16.22,0,32.56,0.000134559687113577,15.6220495488278,5.34440317794036,2.67385557835162,0.448977481333945,1.20495567675205,0.192076567307398,2.13287686794459
58,0.8,0.8,1.2,0.8,1,-0.1,16.22,0,32.58,0.000135263203131762,15.6979948994231,5.47742019932275,2.68648095792739,0.442621617241204,1.25193112136844,0.192044506999254,2.17508547066037
59,0.8,0.8,1.2,0.8,1,0,16.22,0,32.58,0.000135158448802606,15.6787962718537,5.45053459760977,2.68589394881336,0.448701974714151,1.23418933347047,0.196027321284127,2.17187146729297
60,0.8,0.8,1.2,0.8,1,0.1,16.2,0,32.58,0.00013505377497329,15.659813847504,5.42388308096212,2.68544412786419,0.455031331870903,1.21722070970954,0.20008483095168,2.16578003241996
61,0.8,0.8,1.2,0.8,1.2,-0.1,16.2,0,32.58,0.000135800277084911,15.7452305891323,5.55348078005635,2.69745941232126,0.445589000531114,1.27664633404699,0.196537927731697,2.20186925351546
62,0.8,0.8,1.2,0.8,1.2,0,16.2,0,32.58,0.000135674244851298,15.722014806759,5.53284247869806,2.69650021628285,0.453663374134951,1.25414362788945,0.202983929147561,2.19917643441667
63,0.8,0.8,1.2,0.8,1.2,0.1,16.18,0,32.58,0.000135548326042625,15.6989705670045,5.51210798360863,2.69619393914372,0.46218911202635,1.23250515796328,0.209826889130481,2.19380289426793
64,0.8,0.8,1.2,1,0.8,-0.1,16.42,0,32.38,0.000117064922956193,15.3482458032575,5.67878423138248,2.62628844545952,0.432560532712918,1.03043686112655,0.189567908579605,2.09794946369922
65,0.8,0.8,1.2,1,0.8,0,16.42,0,32.38,0.000117006121465547,15.337706425451,5.64989420260995,2.62671972712002,0.437194029925245,1.01802573193515,0.192592301228912,2.09461698153548
66,0.8,0.8,1.2,1,0.8,0.1,16.4,0,32.38,0.000116947350807199,15.3273471851918,5.62164484044988,2.62717105538819,0.442003560931843,1.00630091314037,0.195558231114766,2.08831098189399
67,0.8,0.8,1.2,1,1,-0.1,16.4,0,32.38,0.000117480869682631,15.3861203176066,5.76782584050611,2.63647917655573,0.435192402314934,1.05198196091494,0.194601572401667,2.13148910586955
68,0.8,0.8,1.2,1,1,0,16.4,0,32.38,0.000117407182439104,15.3728136148948,5.74171138411336,2.63702911441856,0.441531443998089,1.03480736416359,0.199738613867548,2.1287993025093
69,0.8,0.8,1.2,1,1,0.1,16.38,0,32.38,0.000117333546726924,15.359621107484,5.71566995238149,2.63774094230356,0.448171779288275,1.01853468716412,0.204974574686766,2.12338142095854
70,0.8,0.8,1.2,1,1.2,-0.1,16.38,0,32.38,0.000117897229245066,15.4253227351943,5.85260962158208,2.64551341381653,0.437760717233978,1.07630332795875,0.199500006483609,2.15746302335102
71,0.8,0.8,1.2,1,1.2,0,16.38,0,32.38,0.000117808582243512,15.4095274094135,5.83492369311535,2.64574390627213,0.446164303818125,1.05509430922759,0.20765257783735,2.15412241038266
72,0.8,0.8,1.2,1,1.2,0.1,16.36,0,32.38,0.000117720008560104,15.393610542092,5.8163238979144,2.64678624787272,0.455074059474129,1.03478047451902,0.216226926713599,2.14918211415057
73,0.8,0.8,1.2,1.2,0.8,-0.1,16.54,0,32.24,0.000105808010822138,15.1267147353818,5.88589276747569,2.59099647500021,0.42670001559118,0.888401563452162,0.190822402136463,2.05560519706221
74,0.8,0.8,1.2,1.2,0.8,0,16.54,0,32.24,0.000105764244385971,15.1195130894442,5.856486172893,2.59202703412074,0.431440544252932,0.87639845228795,0.194389719874733,2.0516359066872
75,0.8,0.8,1.2,1.2,0.8,0.1,16.52,0,32.24,0.000105720499062327,15.1123160657286,5.82767175960711,2.59308300448158,0.436375090389168,0.865159839452725,0.197905970144806,2.04413542238723
76,0.8,0.8,1.2,1.2,1,-0.1,16.52,0,32.24,0.000106149826923004,15.1588569843764,5.98160616261812,2.5999893079304,0.42920473022908,0.909418656794096,0.196278604092628,2.09551200635875
77,0.8,0.8,1.2,1.2,1,0,16.52,0,32.24,0.000106094985458298,15.149748466494,5.95653792757243,2.60133342121396,0.43570711967648,0.893022427689674,0.202276138594038,2.09230386227371
78,0.8,0.8,1.2,1.2,1,0.1,16.5,0,32.24,0.000106040175792778,15.140658850557,5.9311519355194,2.6028505348424,0.442540976629215,0.87753807811548,0.208397833320827,2.08584850110655
79,0.8,0.8,1.2,1.2,1.2,-0.1,16.5,0,32.26,0.000106491915406573,15.1923955882541,6.07239246491039,2.60751680324379,0.43141240450771,0.933102374773986,0.201532589158826,2.12492400789211
80,0.8,0.8,1.2,1.2,1.2,0,16.5,0,32.24,0.000106425941828732,15.181759242721,6.05745634535793,2.60866602333402,0.439996987239532,0.913389291061774,0.210953991559298,2.12224203744246
81,0.8,0.8,1.2,1.2,1.2,0.1,16.48,0,32.24,0.000106360016156406,15.1708509364408,6.03984548123457,2.61069139702855,0.449094441795753,0.894489331936314,0.220799465114936,2.11658909336362
82,0.8,1,0.8,0.8,0.8,-0.1,16.32,0,32.72,0.000145503211523369,15.5648302561026,5.41678861430704,2.60910748006159,0.539896589817436,1.31964901355107,0.177960769950875,2.15628110752727
83,0.8,1,0.8,0.8,0.8,0,16.3,0,32.72,0.000145530166762462,15.5453611088038,5.39004696424426,2.60627442252686,0.558120871620399,1.2999889114837,0.180054458589397,2.15201626969083
84,0.8,1,0.8,0.8,0.8,0.1,16.28,0,32.72,0.000145557105806169,15.5261919335892,5.36304005502864,2.60380445987175,0.57886290009873,1.28072405761996,0.185221031649293,2.14506548198746
85,0.8,1,0.8,0.8,1,-0.1,16.28,0,32.72,0.000146514065081118,15.6045987945545,5.4960309215595,2.62189277906997,0.539793903291344,1.35102642611628,0.178183824374894,2.18731540678121
86,0.8,1,0.8,0.8,1,0,16.26,0,32.72,0.000146547494517376,15.5818886871169,5.47322561537166,2.61512969378939,0.566466236134029,1.32569183419447,0.180832947724928,2.18385783343977
87,0.8,1,0.8,0.8,1,0.1,16.26,0,32.72,0.000146580896683557,15.5595331504457,5.45032665953249,2.6091502285197,0.597034210482605,1.30061697428097,0.187701408644532,2.17781032256744
88,0.8,1,0.8,0.8,1.2,-0.1,16.26,0,32.74,0.000147527140962396,15.6412836199062,5.5628664254795,2.64183561466296,0.535099460378355,1.38364032050196,0.177547378913747,2.21109220412309
89,0.8,1,0.8,0.8,1.2,0,16.24,0,32.74,0.000147566938002708,15.6171804498714,5.54790809457622,2.62845173881169,0.570961891510063,1.35340381300363,0.180707676077045,2.2082041227809
90,0.8,1,0.8,0.8,1.2,0.1,16.2,0,32.74,0.000147606698008642,15.5941056788718,5.53322363565158,2.61315592758927,0.612189597037952,1.32339608960938,0.190505652517993,2.20286682826896
91,0.8,1,0.8,1,0.8,-0.1,16.54,0,32.5,0.000125064243411428,15.2586630479864,5.70839693772444,2.56338774174838,0.581801231169012,1.11575448476143,0.200150843909209,2.11103979282733
92,0.8,1,0.8,1,0.8,0,16.5,0,32.5,0.000125091154300866,15.2460833180788,5.68114829024817,2.56117593558368,0.60158614413612,1.09707777411141,0.202965107375835,2.10745622810664
93,0.8,1,0.8,1,0.8,0.1,16.5,0,32.5,0.000125118053282307,15.2333857622612,5.65390876932502,2.55945709040679,0.624298036295863,1.07877801809123,0.20946983757065,2.10120468343299
94,0.8,1,0.8,1,1,-0.1,16.5,0,32.5,0.000125840249073441,15.2911610815408,5.79266805498198,2.57653888639609,0.582283197565986,1.1462704962097,0.199707111621943,2.14077532494447
95,0.8,1,0.8,1,1,0,16.48,0,32.5,0.000125873703158997,15.2776106607228,5.77111004065581,2.56945888844706,0.611199534645179,1.12262390985993,0.203375034378008,2.13789344678228
96,0.8,1,0.8,1,1,0.1,16.46,0,32.5,0.000125907130973172,15.2637104615504,5.74899810948566,2.56331792248724,0.644619841471203,1.09926999676922,0.211947410409486,2.13251847972784
97,0.8,1,0.8,1,1.2,-0.1,16.48,0,32.5,0.000126617653594292,15.3200367119197,5.86262857469733,2.601834364143,0.577573192941585,1.17734128522406,0.198399225826546,2.16893086421208
98,0.8,1,0.8,1,1.2,0,16.46,0,32.5,0.000126657567920739,15.3079794112375,5.85033270717262,2.58859456995609,0.616411052367304,1.14963753113287,0.202828940293577,2.16534673443816
99,0.8,1,0.8,1,1.2,0.1,16.4,0,32.5,0.000126697451249501,15.2957060884118,5.83773338386411,2.57277579804328,0.661455149669376,1.12224494886636,0.213335056685532,2.15873234744101
100,0.8,1,0.8,1.2,0.8,-0.1,16.66,0,32.34,0.000112084865510442,15.0364065357701,5.92231288449468,2.52987671863604,0.612738760848184,0.969646783348421,0.218353555746804,2.07123027167214
101,0.8,1,0.8,1.2,0.8,0,16.64,0,32.34,0.000112111148895524,15.0284775605502,5.8952150202374,2.52825939773533,0.633673526728047,0.951977962178304,0.221888740293342,2.06696029136544
102,0.8,1,0.8,1.2,0.8,0.1,16.62,0,32.34,0.000112137425219775,15.0201888909297,5.86768430212496,2.52724315563053,0.6578918487053,0.934714225171831,0.229634657018097,2.0595220963865
103,0.8,1,0.8,1.2,1,-0.1,16.64,0,32.34,0.000112716332270761,15.0647665306098,6.00943797281373,2.54295520524018,0.613555929222066,0.998925698348495,0.217288292281633,2.10660829489738
104,0.8,1,0.8,1.2,1,0,16.62,0,32.34,0.000112749045217104,15.0572286506676,5.9885854332321,2.53581358527383,0.644137589930454,0.976883414144541,0.221872188079631,2.10317008027358
105,0.8,1,0.8,1.2,1,0.1,16.58,0,32.34,0.000112781736586564,15.0488688560991,5.9672756358153,2.52991273801677,0.679708742940235,0.955137049690201,0.231966484847098,2.09676446562647
106,0.8,1,0.8,1.2,1.2,-0.1,16.62,0,32.36,0.000113348738586016,15.0898258556173,6.08121959725317,2.57235629462584,0.608729888842998,1.02835922428363,0.21531375746754,2.13319435861148
107,0.8,1,0.8,1.2,1.2,0,16.58,0,32.36,0.00011338781945447,15.0854488382953,6.07080330756548,2.55959650329449,0.649809757324513,1.00286749671657,0.220913901199383,2.13033215070225
108,0.8,1,0.8,1.2,1.2,0.1,16.54,0,32.36,0.000113426872582127,15.0797838135417,6.05906798517582,2.5447679107319,0.697659155552013,0.977718674229557,0.233295772744188,2.12471896522289
109,0.8,1,1,0.8,0.8,-0.1,16.2,0,32.74,0.000149498869414129,15.714616925592,5.2619085949266,2.64558171036351,0.464025058997429,1.35876965673166,0.169870956550991,2.15625560329937
110,0.8,1,1,0.8,0.8,0,16.2,0,32.74,0.000149479465715128,15.6956501194113,5.2336065951795,2.64428213547196,0.466645541778781,1.3432035419484,0.172403572888708,2.15210442711824
111,0.8,1,1,0.8,0.8,0.1,16.2,0,32.74,0.000149460066990515,15.6769784914127,5.20535237774457,2.64309817199348,0.469374918080451,1.32820112188756,0.174870610178362,2.14531137944828
112,0.8,1,1,0.8,1,-0.1,16.18,0,32.76,0.000150336997091319,15.758225596231,5.33687682655787,2.65570001508168,0.464148064364079,1.38347312082685,0.174191298066132,2.18728532503797
113,0.8,1,1,0.8,1,0,16.18,0,32.76,0.000150312450219121,15.7345481110577,5.30913472136913,2.65364129662172,0.467786983745071,1.36239931227358,0.178466266064056,2.18390738224538
114,0.8,1,1,0.8,1,0.1,16.14,0,32.76,0.000150287910700365,15.7112381675036,5.28140671340255,2.6520775936778,0.471585630119104,1.34186815638838,0.182799014873872,2.177971599869
115,0.8,1,1,0.8,1.2,-0.1,16.16,0,32.76,0.00015117664709648,15.802256899807,5.40451726014837,2.66474886894762,0.464722655657796,1.41054342786315,0.178126830943242,2.21106391791185
116,0.8,1,1,0.8,1.2,0,16.14,0,32.76,0.000151146839567755,15.7747657816017,5.38179465376322,2.66046026956663,0.469882126159518,1.38430336969703,0.184803103173885,2.20823469039208
117,0.8,1,1,0.8,1.2,0.1,16.12,0,32.76,0.000151117051701219,15.747427423901,5.35938176806785,2.6577582928727,0.475342558841347,1.35853292789322,0.191853943440722,2.20298057501418
118,0.8,1,1,1,0.8,-0.1,16.42,0,32.52,0.000128135720556619,15.3996731760677,5.55926647673314,2.59660320026666,0.453783390306131,1.14523096228961,0.171750943559487,2.11100806752652
119,0.8,1,1,1,0.8,0,16.42,0,32.52,0.000128126776894105,15.3862915557566,5.52987874950367,2.59621103831473,0.457117771031563,1.13002058183,0.174940874447689,2.10750927235987
120,0.8,1,1,1,0.8,0.1,16.4,0,32.52,0.00012811783196573,15.3729387939326,5.50054138275349,2.59595308759385,0.478489998060784,1.11540278542927,0.178218777813781,2.10137592125879
121,0.8,1,1,1,1,-0.1,16.4,0,32.52,0.000128778177341973,15.4361675975703,5.64201787783449,2.60514128781218,0.453946691538108,1.169891768266,0.176815027059321,2.14074606730183
122,0.8,1,1,1,1,0,16.38,0,32.52,0.000128766796407684,15.4197614183499,5.61491777120378,2.60401564471219,0.466262431196051,1.14957714409144,0.182130606913109,2.13792287570432
123,0.8,1,1,1,1,0.1,16.38,0,32.52,0.000128755418743006,15.4033573896375,5.58776480553332,2.60354932550971,0.497548503102855,1.1298118243395,0.187527886605696,2.13263045662748
124,0.8,1,1,1,1.2,-0.1,16.38,0,32.54,0.00012942158644901,15.4730179507091,5.71521885893383,2.61284917041574,0.454446818103069,1.19647325907539,0.181388140720636,2.168895754893
125,0.8,1,1,1,1.2,0,16.36,0,32.52,0.000129407691362579,15.4547802438779,5.69489499628163,2.60859016613419,0.472384067080662,1.17171941536268,0.189577957778352,2.16538482774208
126,0.8,1,1,1,1.2,0.1,16.36,0,32.52,0.000129393798165397,15.4362319704536,5.67434033692031,2.60661827886226,0.514248049414149,1.1474877231427,0.198200749888278,2.15887387418646
127,0.8,1,1,1.2,0.8,-0.1,16.56,0,32.36,0.000114583470071044,15.1666599150758,5.78090290682076,2.56072536417053,0.464918677682998,0.992692806397467,0.185188079862252,2.071192508926
128,0.8,1,1,1.2,0.8,0,16.56,0,32.36,0.000114580457570511,15.1572926928328,5.7509944116603,2.56100676706276,0.484975870919684,0.978003238316103,0.188516013284173,2.06702374938208
129,0.8,1,1,1.2,0.8,0.1,16.56,0,32.36,0.000114577444631061,15.1479029721373,5.72109916391366,2.56143989212785,0.508021535482377,0.963909853824743,0.196370977222666,2.05972664755754
130,0.8,1,1,1.2,1,-0.1,16.54,0,32.36,0.000115105798489246,15.1981661574339,5.86842709140559,2.56792367729088,0.465966375210684,1.01693154179826,0.185352601186524,2.10657337952008
131,0.8,1,1,1.2,1,0,16.54,0,32.36,0.000115101882259544,15.1869491612428,5.8419635283761,2.56756883765619,0.495103756304664,0.997585758256629,0.189728727073996,2.10320530773293
132,0.8,1,1,1.2,1,0.1,16.5,0,32.36,0.000115097967073065,15.1755499835465,5.81537204250087,2.56799925401595,0.528648931955435,0.978799770752274,0.20004496394552,2.0968983356253
133,0.8,1,1,1.2,1.2,-0.1,16.52,0,32.38,0.000115628762751217,15.2301644582829,5.94470310280027,2.57452459075145,0.462830696158237,1.04261557031393,0.184636583237561,2.13316446270229
134,0.8,1,1,1.2,1.2,0,16.48,0,32.38,0.000115623888767445,15.2185120986943,5.92607432255019,2.57038119403213,0.501881718806668,1.01949768057985,0.193526797190036,2.13035369535751
135,0.8,1,1,1.2,1.2,0.1,16.48,0,32.38,0.000115619011825758,15.2060414463182,5.90717960358532,2.56924747250516,0.546716415741248,0.996860249579852,0.203234870997083,2.12481327565238
136,0.8,1,1.2,0.8,0.8,-0.1,16.12,0,32.76,0.000152519211312289,15.8206085358966,5.1543816683739,2.67493768632402,0.451875754866528,1.39420252298486,0.175351084815068,2.15623090571076
137,0.8,1,1.2,0.8,0.8,0,16.12,0,32.76,0.000152464649138451,15.8030377837736,5.12697187816744,2.67384932261511,0.454597224654227,1.38182714722056,0.177015789327673,2.15219141598085
138,0.8,1,1.2,0.8,0.8,0.1,16.12,0,32.76,0.000152410116346577,15.7856664209454,5.09983676774871,2.67279856540175,0.457418612113901,1.36993197992288,0.178610253642688,2.14555317549479
139,0.8,1,1.2,0.8,1,-0.1,16.1,0,32.78,0.000153225820108207,15.8644620671212,5.22128852066139,2.68561807643573,0.452461586929248,1.41437425795994,0.179364002164411,2.18725581515499
140,0.8,1,1.2,0.8,1,0,16.1,0,32.78,0.000153157333478696,15.8420998362316,5.19149710321197,2.68427768286847,0.456117793761451,1.39710655149232,0.182229787761317,2.18395641040053
141,0.8,1,1.2,0.8,1,0.1,16.1,0,32.78,0.000153088886809673,15.8200559288196,5.16184496736276,2.68306802598949,0.459924633311087,1.38052303280422,0.185091587361469,2.17813071727812
142,0.8,1,1.2,0.8,1.2,-0.1,16.08,0,32.78,0.000153933523294825,15.9092866622071,5.28592948113743,2.6955427161947,0.453470233151287,1.43690815108313,0.183416103212696,2.21103603219336
143,0.8,1,1.2,0.8,1.2,0,16.08,0,32.78,0.000153850989160341,15.88214216216,5.25834130469488,2.6939912863197,0.458272582666765,1.41458894917486,0.188144880727087,2.20826499210429
144,0.8,1,1.2,0.8,1.2,0.1,16.08,0,32.78,0.00015376851966745,15.8553885740694,5.23140016412386,2.69297226624114,0.463291903175766,1.39297279308603,0.193129210210447,2.20309304891239
145,0.8,1,1.2,1,0.8,-0.1,16.34,0,32.54,0.00013045512379272,15.5000648540115,5.45160816752495,2.62401016441167,0.442686215324493,1.17302610572662,0.177405272704149,2.11097695688318
146,0.8,1,1.2,1,0.8,0,16.34,0,32.54,0.000130419035915276,15.4871431830818,5.42233520700502,2.62383141569812,0.445551163008232,1.16081631709629,0.179666065423299,2.10756173497312
147,0.8,1,1.2,1,0.8,0.1,16.34,0,32.54,0.000130382966376911,15.4743132137179,5.39344017094703,2.62367142363105,0.448525616072844,1.14914516261428,0.18185327638854,2.10154479097904
148,0.8,1,1.2,1,1,-0.1,16.34,0,32.54,0.00013099613083251,15.5368484761915,5.52890864245415,2.63332234783058,0.44331135312355,1.1930529502058,0.182035785780446,2.14071720820337
149,0.8,1,1.2,1,1,0,16.32,0,32.54,0.000130950827266072,15.5204928470433,5.49900803480516,2.63316467995363,0.447178587160892,1.17597334835664,0.185865017870697,2.1379520485545
150,0.8,1,1.2,1,1,0.1,16.32,0,32.54,0.000130905548806932,15.5042636435517,5.46922804708043,2.63314902313555,0.451215701875802,1.15963484247512,0.189717615588468,2.13274119127461
151,0.8,1,1.2,1,1.2,-0.1,16.32,0,32.54,0.000131537817849447,15.5747259194669,5.60114836622596,2.6413669685945,0.444414579159756,1.21554489632582,0.186606339891076,2.16886114435443
152,0.8,1,1.2,1,1.2,0,16.3,0,32.54,0.000131483220269674,15.5551279549888,5.57552889548993,2.64111479601304,0.449606307222261,1.19388265596056,0.192779102519193,2.16542258937053
153,0.8,1,1.2,1,1.2,0.1,16.3,0,32.54,0.000131428656728197,15.5355375385608,5.54992526860139,2.64159328572213,0.455079374863315,1.17293165805289,0.199255606538851,2.15901381481467
154,0.8,1,1.2,1.2,0.8,-0.1,16.5,0,32.38,0.00011646878049211,15.2601242379954,5.67637098990795,2.58638712754836,0.435238390754168,1.01504841229833,0.178792707882072,2.07115548086689
155,0.8,1,1.2,1.2,0.8,0,16.5,0,32.38,0.000116443622037413,15.2507728323341,5.64595074810578,2.58684779226554,0.438202220594676,1.00308670118369,0.181511976646642,2.06708651090887
156,0.8,1,1.2,1.2,0.8,0.1,16.48,0,32.38,0.000116418471654964,15.2414422484326,5.61593537018369,2.58732891027887,0.441286545777798,0.991690014062612,0.184159868249197,2.05992836575174
157,0.8,1,1.2,1.2,1,-0.1,16.48,0,32.38,0.00011690834554053,15.2916550308814,5.76010283588952,2.59457527208492,0.435861453792159,1.03488698412125,0.183988495139814,2.10653894098834
158,0.8,1,1.2,1.2,1,0,16.48,0,32.38,0.00011687675246749,15.2798524658183,5.73030822579085,2.59526605048073,0.439876952627247,1.01829805166991,0.188549313481383,2.10324022843039
159,0.8,1,1.2,1.2,1,0.1,16.46,0,32.38,0.000116845177867112,15.2680468375967,5.70080904647093,2.59612307373712,0.444081646888243,1.00240177570715,0.193166334621153,2.09703071867524
160,0.8,1,1.2,1.2,1.2,-0.1,16.46,0,32.38,0.000117348368919601,15.3243866242678,5.83712869896056,2.60104813896055,0.436976736616202,1.05703718589738,0.189067383190792,2.13313488599859
161,0.8,1,1.2,1.2,1.2,0,16.46,0,32.38,0.000117310286261872,15.310439665647,5.81305005854069,2.60178202444799,0.442436873892788,1.03635289615473,0.196330339467197,2.13037508459215
162,0.8,1,1.2,1.2,1.2,0.1,16.44,0,32.38,0.000117272226370554,15.296256727386,5.78864841553796,2.60338202356677,0.448228497708573,1.01638162035059,0.203948775205625,2.12490671155985
163,0.8,1.2,0.8,0.8,0.8,-0.1,16.26,0,32.86,0.000159026449517112,15.6602042315023,5.27368330130153,2.59616096049932,0.65744829884834,1.43836524010597,0.192078073623868,2.17117836489244
164,0.8,1.2,0.8,0.8,0.8,0,16.24,0,32.86,0.000159090020974669,15.6383032081931,5.2466570041836,2.5928625917678,0.670427265735545,1.41849885065687,0.194096409936225,2.16689491329789
165,0.8,1.2,0.8,0.8,0.8,0.1,16.22,0,32.86,0.000159153561281873,15.6167552643049,5.2190135235106,2.58999875146756,0.685222600417032,1.39893895651078,0.198132058826216,2.16030064976396
166,0.8,1.2,0.8,0.8,1,-0.1,16.24,0,32.88,0.000160227044000605,15.698151512322,5.35173212641905,2.6067090005582,0.662540217433206,1.47008025372509,0.192134320271329,2.19828797016084
167,0.8,1.2,0.8,0.8,1,0,16.22,0,32.88,0.000160306313772792,15.6724475233213,5.32664809237377,2.5994236365634,0.682078488846906,1.44428895540915,0.194611150354605,2.1947870787049
168,0.8,1.2,0.8,0.8,1,0.1,16.18,0,32.88,0.000160385535238714,15.6472244785662,5.30146279370059,2.59330888751424,0.704663577302897,1.41871039888632,0.199942201537768,2.18900041212007
169,0.8,1.2,0.8,0.8,1.2,-0.1,16.22,0,32.88,0.00016143062466236,15.7328055400923,5.41713571894973,2.62425529872998,0.662636470681054,1.50318669302891,0.191288639444588,2.21948425765223
170,0.8,1.2,0.8,0.8,1.2,0,16.2,0,32.88,0.000161525514450282,15.7053725667984,5.39732443998045,2.60935331898826,0.68939460415892,1.47226145235433,0.194178087532044,2.21654682130929
171,0.8,1.2,0.8,0.8,1.2,0.1,16.16,0,32.88,0.00016162034308886,15.6789976791817,5.37805950751935,2.59323827685203,0.720600658519678,1.44132852364386,0.20070430938742,2.21140792643187
172,0.8,1.2,0.8,1,0.8,-0.1,16.5,0,32.62,0.000135178961904524,15.3400811855157,5.58169719621417,2.54834288376554,0.710811656805879,1.22086205797404,0.217893731315281,2.12274115957649
173,0.8,1.2,0.8,1,0.8,0,16.5,0,32.62,0.000135233722570419,15.3253636389155,5.55359764656453,2.54549425432681,0.724909296089965,1.20178040661628,0.220463290431293,2.1191199894383
174,0.8,1.2,0.8,1,0.8,0.1,16.48,0,32.62,0.000135288460514431,15.3105845550492,5.52536127905912,2.54326664599453,0.741227712464351,1.18298396105253,0.225429702724833,2.11315116941401
175,0.8,1.2,0.8,1,1,-0.1,16.5,0,32.62,0.000136093354620283,15.3706557463592,5.66503126532427,2.55942993056321,0.717084302034377,1.25223502927207,0.217277233922199,2.15314952614963
176,0.8,1.2,0.8,1,1,0,16.48,0,32.62,0.000136161666936315,15.3546586944314,5.64031312077864,2.55113927447364,0.738387070993157,1.22794003246886,0.220471764629062,2.14880922206619
177,0.8,1.2,0.8,1,1,0.1,16.46,0,32.62,0.00013622993913283,15.3384198457962,5.61524690337299,2.54435094656952,0.763164199828222,1.20378186131791,0.227028372770545,2.14164796674649
178,0.8,1.2,0.8,1,1.2,-0.1,16.48,0,32.64,0.000137009647049547,15.3970503775967,5.73289042715287,2.58467830072703,0.717578269590673,1.28421225648347,0.215724902469746,2.17936564864067
179,0.8,1.2,0.8,1,1.2,0,16.46,0,32.64,0.00013709145048976,15.3824098433218,5.71485677738382,2.56913494101274,0.746689456270115,1.255441840184,0.219469386915575,2.17571951611073
180,0.8,1.2,0.8,1,1.2,0.1,16.4,0,32.64,0.000137173200668405,15.3676940951319,5.69696303091001,2.55083118680026,0.780865029814915,1.22684435728649,0.227487243227706,2.1693499968988
181,0.8,1.2,0.8,1.2,0.8,-0.1,16.68,0,32.44,0.000120093048829381,15.1038238823607,5.81048929525959,2.51299466786363,0.750823296514332,1.06471138328081,0.239515671528259,2.08519765507409
182,0.8,1.2,0.8,1.2,0.8,0,16.66,0,32.44,0.000120141654581273,15.0941817764881,5.78206992060841,2.51061369984012,0.765809690042714,1.04653624137615,0.24252045061328,2.08088194183259
183,0.8,1.2,0.8,1.2,0.8,0.1,16.62,0,32.44,0.000120190242725614,15.084207273595,5.75318704956167,2.50904196161281,0.78318268019963,1.0286442401305,0.248354987786316,2.0737787815842
184,0.8,1.2,0.8,1.2,1,-0.1,16.66,0,32.46,0.000120831954351534,15.1302112570505,5.89624937059888,2.52449356375477,0.757935898749652,1.0951940040696,0.238193334320963,2.11670218895655
185,0.8,1.2,0.8,1.2,1,0,16.62,0,32.46,0.000120892602058756,15.1209112297165,5.87182816269723,2.51538045039592,0.780446130573822,1.0723411296673,0.241976088511694,2.11320760926171
186,0.8,1.2,0.8,1.2,1,0.1,16.6,0,32.46,0.000120953221815263,15.1107656423371,5.84727187769196,2.50821869046793,0.806878281141196,1.04970817880287,0.249624872536847,2.10704341567938
